abstract,summary
"Phyllis Braff art reviews: Master Art Workshop, 11-artist show, Fine Arts Gallery, Long Island University, works of Joel Perlman, Glenn Horowitz Bookseller, East Hampton, exhibit of work of Wolf Kahn, Vered Gallery, East Hampton, and works of Ziggy Ben-Haim, Ann Harper Gallery, Amagansett; photos (M) ","'' The Masters X'' Fine Arts Gallery, Long Island University, Southampton. 287- 8427.There are always strong works in this annual exhibition devoted to area artists who serve as guest faculty for the summer Master Art Workshop. Here they loosly outline a figure that purposely competes with piled-up rough color strokes gathered into shapes that jostle, tip and angle with even more tension than a Cezanne still life. Wolf Kahn Vered Gallery, 68 Park Place Passage, East Hampton. 324-3303.Timed to coincide with the publication of a large-format monograph by Justin Spring, this show of the artist's recent, intensely colored landscape interpretations benefits from the broader context. Optical weight, for example, seems to be a factor in the way the artist makes diverse abstract components function."
"Less than two years after Suffolk County, NY, spent $1.2 million to dredge Stony Brook Harbor, channel is impassable at high tide; while few people dispute need to redredge, finding longterm solution for entire harbor that balances cost and environmental concerns seems close to impossible; Larry Swanson, official at State University of New York, Stony Brook, says people just have to be willing to put money in every two to three years; explains problem with harbor (M) ","LESS than two years after Suffolk County spent $ 1.2 million to dredge Stony Brook Harbor, the channel is impassable at high tide. Dredging can change tidal dynamics. Proper dredging, she said, would help clean the harbor.'' The harbor might have been filled in for many years before the prior dredging started, he said, or weather may have worsened the problem. Mr. LaValle said the dredger would not be able to work in Stony Brook Harbor, because it could not pump the material far enough. Bredes said a panel similar to the one for Stony Brook Harbor should be formed to plan for all county waterways.''"
"Article by Phillip Lopate on state of poetry in America; says he cannot agree with some recent critics who have pronounced American poetry dead, but neither does it seem to be exactly thriving; holds American poetry today suffers not from being too personal and confessional, but from being not personal or confessional enough; says often the poet pulls back from providing just those biographical specificities and idiosyncratic reactions that would bring him alive as an authentic individual; drawing (L) ","From time to time, curmudgeonly polemicists like Joseph Epstein proclaim that American poetry is dead. Yet I can not help feeling that contemporary American poetry is-- has been for some time-- in a holding pattern. The production of Hush is one of the key signatures of contemporary American poetry. But the continuing dominance of a generation of poets who are losing their teeth may explain some of the atmosphere of polite stagnation in American poetry today. Paradoxical as it sounds, American poetry today suffers not from being too personal and confessional, but from being not personal or confessional enough. I can not agree with some recent critics who have pronounced American poetry dead, but neither does it seem to me to be exactly thriving."
Catherine Bush reviews book Loverboys: Stories by Ana Castillo (M) ,"CASTILLO'S first collection of stories is a book to be read in the intimate heat of a sleepless city night. In fact, Ms. Castillo offers a contemporary version of the couplings in'' La Ronde'': women who fall for women, for men, for both women and men; men who fall for men, women and other women. It is n't the demise of this 10-year relationship that the narrator mourns, however, but the fact that she's been dumped by a macho young man. Yet the narrator sees, in her own young man, a reflection of her father's restless, irrepressible spirit. The women in these stories may have been around the block a few times but, heartsick or not, they remain resolutely in charge of their own destinies."
Clare Cavanagh reviews book Escape Hatch &amp; The Long Road Ahead: Two Novellas by Vladimir Makanin; translated by Mary Ann Szporluk (L) ,", Andrei Sinyavsky bids his fellow authors to turn their backs on the Soviet state's official artistic method, a method Russian artists violated only at great risk. Mr. Sinyavsky invites writers to develop instead'' an art in which the grotesque will replace realistic descriptions of ordinary life.'' Some of the best modern Russian writers discovered, though, that the greatest potential for such a phantasmagoric art lay precisely in descriptions of daily life. A mathematician by training, he published his first fiction in 1965. they while their time away in elegant cafes discussing, in true Russian fashion, the eternal questions: life, death, art, politics and sex. And his purposeful ambiguity has puzzled, even angered, Russian readers accustomed to receiving moral instruction from fiction."
"Marilyn Stasio reviews book The Knowledge of Water by Sarah Smith, Gladly the Cross-Eyed Bear by Ed McBain, Prayers for the Dead by Faye Kellerman, Dead Silent by Robert Ferrigno and Innocent Graves by Peter Robinson; drawing (L) ","Boats keep cruising by in GLADLY THE CROSS-EYED BEAR ( Warner, $ 23 ), a sleek new entry in the Matthew Hope series of legal mysteries that Ed McBain sets in Calusa, a coastal city in southern Florida that might as well be Fort Lauderdale. Matthew also gets a hand from a new series character named Guthrie Lamb. But if she ca n't talk tough, she is eloquent on the topics of social and religious intolerance that occupy Decker, his Orthodox Jewish wife and a Roman Catholic priest who is a key character here. With his taste for macabre acts of violence and his sense of the absurd, it's no wonder that Robert Ferrigno sets his lurid crime novels in southern California."
Sarah Ferguson reviews book Into the Great Wide Open by Kevin Canty (S) ,"INTO THE GREAT WIDE OPENBy Kevin Canty.244 pp. Her name is Junie Williamson, and at first glance she and Kenny could n't be more different. She lives in a tasteful Frank Lloyd Wright house in the Washington suburbs and drives a shiny red Accord; he lives in a filthy apartment and drives a Reliant station wagon that's so uncool it's'' like wearing your underwear on the outside of your clothes.'' The twin premises that opposites attract and that young love is doomed have fueled romantic fiction since time immemorial, but seldom have they been so engagingly presented as in Kevin Canty's first novel. Like two distant planets suddenly and inexplicably drawn into alignment, Kenny and Junie seem like a match made in heaven. They even love each other."
George Johnson reviews book Inside the Brain: Revolutionary Discoveries of How the Mind Works by Ronald Kotulak (L) ,"Iodine must be present during the brain's early development for the neural wiring to fall correctly into place. To the brain, everything ultimately ends up as chemicals. Children whose minds go unchallenged in early life can be stamped with irreversible brain damage as surely as if they had been deprived of iodized salt. It is always risky to make generalizations about the brain. The other neurotransmitter, noradrenaline, works as a danger signal, preparing the brain and body to fight for survival. Too much stress early in life can permanently alter the genetic machinery of brain cells, reprogramming them to churn out skewed amounts of neurotransmitters."
John B Judis reviews book Who's in Control? Polar Politics and the Sensible Center by Richard Darman; drawing (M) ,"WHO'S IN CONTROL?Polar Politics and the Sensible Center. By Richard Darman. In this book, Mr. Darman uses the account of his years in government primarily to make an argument about the role of the center in American politics. The other meaning of centrism is historical: it's Mr. Darman's answer to the question of what kind of political tendencies prevail in American politics. Mr. Darman leads the reader to believe that the politics of the sensible center represent the historical resolution of the current extremes. The implication is that the sensible center is the historical center. Mr. Darman is certainly right about the gap between the sensible and popular centers. He is also right that populism has historically played an important part in popular American political culture."
Lionel Gossman letter on Rosamond McKitterick Aug 18 review of Johan Huizinga's Autumn of the Middle Ages (S) ,"The extensive correspondence between Kaegi and Huizinga is evidence of the close intellectual and personal relation between Huizinga and the man who felt he had inherited the mantle of Burckhardt. As it happens, both Kaegi and Burckhardt were admirers of a still earlier historian, the French Romantic historian Jules Michelet, whose imaginative use of the evidence of literature, painting and architecture to reconstruct'' mentalities'' was acknowledged by early members of the Annales school like Lucien Febvre and Fernand Braudel."
Neil A Lewis reviews book The Case for Same-Sex Marriage: From Sexual Liberty to Civilized Commitment by William N Eskridge Jr (L) ,"THE CASE FOR SAME-SEX MARRIAGEFrom Sexual Libertyto Civilized Commitment. New York: , Andrew Sullivan audaciously invoked the marriage of Patrick J. Buchanan in defense of same-sex unions. One of the main arguments against gay marriages, the thoughtful ( and openly homosexual ) His new book,'' The Case for Same-Sex Marriage,'' adheres resolutely to an earnest, coaxing approach. Americans should welcome same-sex unions, he says, because the effect on gay people would be'' civilizing,'' a word he uses repeatedly. His main assertion ( and in the end, it is little more than an assertion ) is that if society gives its blessing to same-sex marriages, gay couples would behave increasingly like straight couples everywhere but the bedroom."
Ralph Lombreglia reviews book Out of Sight by Elmore Leonard (S) ,"New York: $ 22.95.THE oldest unsolved mystery on the books, human love, is the case to crack in'' Out of Sight,'' Elmore Leonard's new novel, in which the cop is a lady with a gift for meeting Mr. Wrong and the robber is a guy who just might have been, in a different life, On first glance, Foley seems to be the classic crime-fiction hard guy,'' a celebrity hard-timer'' who gives talks in prison on how to stay alive.'' But in the end, Karen Sisco and Jack Foley are bundles of contradictions impossible to resolve into believable human beings."
Stephen Manes reviews book Where Wizards Stay Up Late: The Origins of the Internet by Katie Hafner and Matthew Lyon (L) ,"Even when computers were huge incompatible devices used mostly for numerical calculations, Licklider envisioned networking them to communicate with one another and with their users. Ideas about creating such networks were percolating in the computer community. In what came to be known as'' packet-switching,'' special-purpose computers would serve as switches to manage the traffic so that many messages could travel at once to different destinations. As more I.M.P.'s linked a menagerie of incompatible machines, computer scientists contrived ways of getting them to interact. In the MsgGroup, one of the first network mailing lists, the topic of E-mail'' headers'' was debated hotly, leading to a classic missive whose 35 lines of nonsensical header information pointedly dwarfed its sardonic one-line message."
James McManus reviews book Follow Me by Paul Griner (L) ,"Each man who calls for a date is told to wear a red rose in his lapel when he meets her in front of the bandstand in Carl Schurz Park, where he is clandestinely photographed as it dawns on him that he's being stood up. He wanted these.''Upping the ante still further, she seduces-- and photographs-- a series of married men. Griner's final story takes us into another world altogether.'' Between these two splendid stories are a mixed bag of eight less successful ones. A triptych near the middle of the book convincingly depicts the self-defeating paranoia that afflicts some people who cling to the socioeconomic fringes; unfortunately, all three stories feature the same devious, sullenly unreflective young men."
Perry Meisel reviews book The Wing of Madness: The Life and Work of R D Laing by Daniel Burston; drawing (L) ,"THE WING OF MADNESSThe Life and Work of R. D. Laing. Laing was'' not a wanted child,'' Like Freud, Laing questioned the traditional neurobiological view of schizophrenia and other disorders, but, like Sullivan, he was looking for sources in real rather than in fantasized quarters. D. W. Winnicott was one of Laing's clinical supervisors, and he was warm in his response to Laing's first book,'' The Divided Self'' ( 1959 ), which he read in manuscript. To the vocabulary of the interpersonal, Laing had added the vocabulary of the existential. By the 1980's, Laing was in decline. Burston intends not to bury Laing but to assess him."
Laura Miller reviews book Idoru by William Gibson; drawing (M) ,"IDORU By William Gibson. Neuromancer'' became a big seller and won three major science fiction awards ( the Nebula, Hugo and Philip K. Dick, known as the triple crown of science fiction ), a feat unequaled before or since. If today Mr. Gibson is still regarded by the science fiction world with some suspicion ( many, in this idea-driven genre, regard him as'' too literary'' ), he remains a force to be reckoned with and an inspiration for hundreds of imitators. Not, perhaps, what most people expect to find in a science fiction novel, but then William Gibson has never specialized in the expected."
Michael Wood reviews book The Last Thing He Wanted by Joan Didion; drawing (M) ,"$ 23.THE heroines of Joan Didion's novels walk out of their lives, only to find that there is nowhere else to go. This is'' life on the far frontiers of the Monroe Doctrine,'' a proposition now held to mean, among other things, that the Caribbean is an American lake.'' The year is 1984, and Elena, flying first to Costa Rica and then to an unnamed island full of rumors and spies and arriving American Army personnel, now inherits all of her father's life-- his errors and his illusions as well as his place in the plot. her mother, her child, her father, whatever location her dislocated life implies by absence."
"Brief review by Howard Thompson of 1955 film Daddy Long Legs, to air on Showtime; photo (S) ","Fred Astaire's incomparable footwork and the grace of the lovely Leslie Caron as his newest partner highlight DADDY LONG LEGS ( 1955 ), an otherwise okay but rather frail tale adapted from the old Jean Webster novel by Phoebe and Henry Ephron. Durable sunshine, with a score that has one terrific number- you'll see. Basically this is the same old story of the millionaire ( playboy, here ) benefactor loved by the delectable orphan ( now French, of course ) who has never seen him. Enter Astaire, at the girl's college and the complications set in. So does the fine dancing along with a nice batch of tunes by Johnny Mercer-THURSDAY at 11:15 A.M. on SHOWTIME.SPOTLIGHT"
Bookshelf column on recently released children's books; brief reviews; drawing (M) ,"ELIJAH'S TEARS: Stories for the Jewish Holidays. Illustrated by Rossitza Skortcheva Penney. These five original stories- two about Passover, one each about Succoth, Yom Kippur and Hanukkah- all involve the prophet Elijah. Byu Jane Breskin Zalben. This is a thoughful novel, told from the point of view of Jason, a thoughtful boy, about what happens in a school community when a beloved teacher develops AIDS.THE SOMEDAY HOUSE. Here's an optimistic set of wishes for a range of residential possibilities- from a houseboat on a river to a house next to a bakery to one made of trees or in outer space Improvise your own. THE DESERT FOX FAMILY BOOK. An excellent wildlife photographer goes into the Sahara and meets a family of foxes called fennecs. CHILDREN'S BOOKS"
"Article on whether New Jersey schools should should forgo textbooks; says there is little evidence that New Jersey's schools are replacing standard texts with other materials; holds in 1994, latest year for which figures are available, New Jersey spent more per pupil on textbooks than any other state; Association of American Publishers says New Jersey's public and private schools spent an average of $70.67 on textbooks, compared with $41.90 nationwide; drawings (L) ","In recent years, reform-minded educators have said that forgoing textbooks would lend creativity to teachers who have grown too dependent on them. New Jersey's public and private schools spent an average of $ 70.67 on textbooks, compared with $ 41.90 nationwide, the association found. In 20 states, textbook adoption commitees made up of education officials, teachers and college professors select books for the entire state. Most schools appoint committees of teachers, representing different subjects and grade levels, who examine textbook samples at education conventions and regional book fairs. The textbook is pretty much a necessity.''Mr. Bennetta ventured that most teachers, not just new ones, do n't have enough expertise in their subject to discard their textbooks."
"Comment on proposals to eliminate capital-gains tax on profits from sale of principal residence; end of tax could have profound impact on real estate sales, life-style choices and bottom line for millions of homeowners; drawing (M) ","Under current law, Mr. Block said, a homeowner may avoid capital-gains taxes on profit from the sale of a residence if, within two years, the homeowner buys a replacement property of equal or greater value. Another provision in the tax code, he said, gives taxpayers 55 or older a $ 125,000 capital gains tax exemption on the sale of a principal residence. And there are about 4 million sales of existing homes per year.'' Out of those, Mr. Stegman said, only about 150,000 taxpayers actually pay capital-gains tax; the rest take advantage of either the rollover provision of the tax code or the one-time $ 125,000 exemption. ' I'm a tax lawyer,'' Mr. Schlesinger said. '' When the tax gods give you something like this you grab it"
Ken Kurson letter on Aug 18 comment on subject of buying versus renting ,"To the Editor: I hope that by reporting that Grace N. Chen borrowed her down payment from her parents $ ('' Buying vs. Renting,'' Aug. 18 $ ) you did not jeopardize her chances of receiving a mortgage ( or approval by the co-op board ). Most lenders require the down payment to be in the buyer's clear possession-- and that applies even to buyers who are, as you reported,'' so attractive.'' If Miss Chen's parents want to supply the down payment, they will probably have to do so as a gift and sign an official'' gift letter'' declaring that the recipient is under no obligation. KEN KURSON Manhattan"
"Historical controversy over tall buildings in New York City discussed in light of Landmarks Preservation Commission's designation this summer of 1915 Equitable Building as official city landmark; building caused considerable controversy at time because of its size, but is now overshadowed by neighbors; photos (L) ","But this summer the Landmarks Preservation Commission designated the 1915 Equitable Building, at 120 Broadway, an official city landmark. But it remained in its squat six-story office building on Broadway between Cedar and Pine Streets. Built in 1870 and the first office building to have elevators, the original Equitable Building was by the 1880's two architectural generations out of date. Equitable's hand was forced in January 1912 when a fire destroyed its old building. The vernacular tradition in New York is that the Equitable Building suddenly sparked the 1916 law, as if city planners were startled by it on a stroll down Broadway. In designating the Equitable Building, the landmarks commission took note of its controversial size but described it as'' elegant... one of the finest office buildings of the era.''"
"Article on continuing debate on whether Bruno Richard Hauptmann kidnapped and murdered 18-month-old son of Charles A Lindbergh in 1932 in light of new HBO movie, Crime of the Century; New Jersey State Police Sgt Jack Davis comments; drawing (L) ","He can not dispute that the handwriting on the ransom letters is his. The serial numbers match the ransom money. In 1936, Bruno Richard Hauptmann, a German immigrant arrested in 1934 after he was found with some of the ransom money, went to the electric chair for the 1932 kidnapping and murder of the 18-month-old son of the aviator Charles A. Lindbergh. On Saturday, HBO will begin showing a new movie based on Mr. Kennedy's book, which was recently reissued by Penguin under the title'' Crime of the Century.''''The whole case hinged on the reason why Hauptmann hid the Lindbergh ransom money,'' Mr. Kennedy said. The evidence that was used to convict Hauptmann is all here,'' he said.'"
"Cynthia Zarin reviews books Priscilla Twice by Judith Caseley, Mountain Wedding by Faye Gibbons, When We Married Gary by Anna Grossnickle Hines and The Day the Daisies Danced by Dee Lillegard; drawing (L) ","WEDDING By Faye Gibbons Ms. Caseley's colorful, jazzy pictures are full of interest, and the ending, which makes no attempt at all to gloss over Priscilla's heartbreak, testifies nonetheless to the effects of time, humor and unconditional love.''Mountain Wedding,'' by Faye Gibbons, with lively, old-fashioned illustrations by Ted Rand, is about remarriage a long time ago. In Ms. Lillegard's book, though, instead of the pleasant fantasy she seems to have intended there's a pervasive Weltschmerz: not only is it the wrong bridegroom, but Camellia, the real flower girl, seems almost morbidly dis-associated form the actual events around her. CHILDREN'S BOOKS Cynthia Zarin teaches at Princeton University."
"County Asphalt head John T Cooney Jr and owners of other businesses along Hudson River battle Tarrytown, NY, proposal to rezone waterfront for marinas and quaint shops and curb growth of existing industries; warn of widespread business failures and closings; photo (M) ","The problem is that when village leaders look ahead, they have a different vision for the waterfront. Instead of factories, they see quaint restaurants and small shops. Under the village's proposed zoning plan, existing industries like County Asphalt would become nonconforming, and plans for their growth would be subject to strict review. Adding to Mr. Cooney's fury is the village's more than two-year delay on his proposal to build a concrete recycling plant on vacant waterfront property that he owns. Nine others along the river are similarly incensed and have joined him to form the Coalition for Sensible Waterfront Development. Jeffers, however, likened village leaders to zealots, saying they were only viewing waterfront development from a single point of view and had'' closed off the conversation'' with the business owners."
"Patricia Brooks reviews Cornwall Grille and Pub in Cheshire, Conn (M) ","We began one dinner with carpaccio, which came with a pile of lightly dressed arugula on a plate bordered by coarsely grated Parmesan cheese and black pepper. Even better was a special of pan-seared sea trout-- firm texture, sweet flavor-- that came in a gently herbed tarragon cream sauce dotted with chunky bits of fresh tomatoes. Among several intriguing desserts we favored especially the tangy-tart Key lime pie with a delicious almond-graham cracker crust. The apple crumb pie also boasted a well-made buttery crust, an enhancer to the sweet apple filling. Recommended dishes: Carpaccio, Maryland blue crab cakes, beer-battered jalapeno shrimp, Thai chicken wings, pan-seared sea trout, blackened sea scallops, grilled salmon fillet, apple crumb pie, Key lime pie."
American Littoral Society seeks volunteers to help clean up Westchester's Long Island Sound and Hudson River beaches as part of annual international beach cleanup (S) ,"On Sept. 21, thousands of volunteers, led by beach captains from environmental organizations, will take part in the 11th yearly international beach cleanup. Last year, 391 Westchester volunteers cleaned and documented the litter on 10 miles of shoreline and beaches along Long Island Sound and the Hudson River.''This year we hope to have the biggest turnout of volunteers in our history,'' said Barbara Cohen, the New York State Beach Cleanup coordinator for the American Littoral Society. Observing that the volunteer force has increased every year, Ms. Cohen said:'' I attribute it to an increased public awareness and appreciation of the coastal environment. This year we have 13 underwater sites, including Croton Point Park in Westchester."
"Adopt-a-Dog, group that finds homes for stray and abandoned dogs and those whose owners can no longer keep them, to hold dog show, Greenwich, Conn, to educate public about importance of spaying and neutering dogs (M) ","Clever Canine Tricks'' and'' Heinz 57 Mixed Breed'' are not the usual ones for a dog show. But then'' Puttin' on the Dog,'' being held today from 10 A.M. to 3 P.M. at Havemeyer Field behind Town Hall in Greenwich, is not the usual dog show. And there are so many horribly abused dogs, too. Proceeds from the show go to Adopt-a- Dog. To find out more about adopting a dog, call the group at ( 203 ) 629- 9494 or go to the show. Adopt-a- Dog saves animals and sees to it that they get a good life.''LYNNE AMES"
"Libraries across America are changing their image, becoming more user-friendly, and expanding their services, and types of special events they sponsor; examples cited of Hartford, Conn, Public Library, where social dancing is held on library's huge terrace, and Greenwich Library, which has a French cafe where people can have lunch, share an espresso and chat; photos (L) ","The link is that of the public library. The French cafe is an integral part of the Greenwich Library. Of all public institutions, libraries may have changed the most over the past few decades, particularly the past few years. The idea started with the public library and the bookstores latched onto it.'' The father of the idea of bringing coffee into the public library, said Ms. Blalock, is Nolan Lushington. One of his first impressions was that the English libraries were automating services quickly. People still go to the library for books, he said.'' Even most people who go to a library for a video cassette will also pick up a book, he said."
Robert Sherman previews musical concert scene in Connecticut; photo of Ronald Ebrecht (M) ,"CONSERVATORIES, colleges and music schools are returning to the musical swing of things, and concert opportunities are proliferating as well. At Yale, the season opens with a recital doubleheader next Sunday, Wendy Sharp and Kathryn Brown in Sprague Memorial Hall at 2, and Ronald Ebrecht ( he's an alumnus who's now university organist at Wesleyan ) returning to open the Great Organ Music at Yale series in Woolsey Hall at 8.Ms. Later events include the inauguration of the Crowell Hall Concert Series with an 8 P.M. recital on Sept. 27 by the pianist Anton Kuerti, and a dance cycle opening the next evening in the Wesleyan Theater with members of the Richard Bull Dance Theater ( 685- 3355).In September, virtually all the choirs in the state are looking for new members."
"Preview of nearly completed Mohegan Sun Casino, which is to open in Montville, Connecticut on Oct 12; Melissa Fawcett, tribal historian, asserts that when casino opens there will be no question that it is an Indian operation; says that every aspect of casino from design on restaurant cutlery and plates to overall structural design of buildings and access roads tells of Mohegan culture and history (M) ","the Mohegan Sun Casino opens on Oct. 12, however, there will be absolutely no question that it is an Indian operation, says Melissa Fawcett, the tribal historian. The river and this earth are the center of the Mohegan world, explained Ms. Fawcett. It is only natural, then, that they would be in all ways featured aspects of the Mohegan Sun Casino. Generations of schoolchildren learned about Mohegan history and culture from Chief Harold Tantaquidgeon, who died in 1989 at the age of 85."
"Concerts set for Westchester County, NY, area discussed; photo (M) ","His recital in Sommer Center will focus on'' new Mexican music and Spanish favorites.'' The information number is 631- 7734.The Camerata of Westchester Community College, 40 professional players under Victor Lionti, have also chosen next week to present the first of'' three shining Sundays of the world's greatest orchestral music'' at Westchester Community College in Valhalla. For ticket information, call 961- 2055 or 946- 7931.As recently noted, such groups as the Hoff-Barthelson Festival Chorus, the Manhattanville College Chorus, the New Choral Society of Central Westchester and the Westchester Chorale are holding yearly auditions for singers. This very special group of people has worked hard to accomplish something unique,'' said the music director, Timothy Vernon. Lyndon Woodside is the longtime music director."
"Alvin Klein reviews Phoenix Theater Co production of musical Beehive, presented at Performing Arts Center in Purchase; photo (M) ","FOR certain tastes, it has been strange pickings at the Phoenix Theater Company in Purchase, N.Y., this season. With a cast of 6 girls ( as in girl groups ) and 60 hairdos, the production was virtually dispatched intact by the Arkansas Repertory Theater. Why dwell?In the Phoenix staging by Kevin Ramsey, knee-high, white vinyl boots, a hot pink iridescent dress with a bow in the back and Hula-hoops reflect the cheerful inanity of the time. The Fab Four guys from England with the funny-looking haircuts'' landed, and nobody cared about the girl groups anymore. Some were getting ready to dance in the aisles.''Beehive,'' Performing Arts Center, Purchase College, Purchase, N.Y. THEATER"
"Unusual dog show to be held in Greenwich, Conn, that aims to find hopes for abandoned and stray dogs; event sponsored by Adopt-a-Dog, nonprofit, Greenwich-based orgn that rescues stray and abandoned dogs and those whose owners can no longer keep them and finds them responsible homes; Adopt-a-Dog is taking number of dogs to show (M) ","Clever Canine Tricks'' and'' Heinz 57 Mixed Breed'' are not the usual ones for a dog show. But then'' Puttin' on the Dog,'' being held today from 10 A.M. to 3 P.M. at Havemeyer Field behind Town Hall in Greenwich, is not the usual dog show. And there are so many horribly abused dogs, too. These are intelligent, sensitive creatures with individual personalities and a great capacity for love.''At the dog show, there will be food booths and visits from celebrities who have taken in Adopt-a-Dog dogs, but the purpose is serious. Proceeds from the show go to Adopt-a- Dog. Adopt-a- Dog saves animals and sees to it that they get a good life.''LYNNE AMES"
Drug experts warns that Connecticut faces resurgence of heroin trafficking and use that could reach epidemic proportions (M) ,"So she started to take heroin. then she's been in and out of drug treatment many times And it will.''The woman's story is one being told again and again as Connecticut faces what many drug experts say is a resurgence of heroin trafficking and use that could reach epidemic proportions.'' with more middle class and upper middle class people using heroin.' ' Heroin is a central nervous system depressant,'' he said. some drug experts say they are not seeing much increase in heroin use in adolescent and high school-aged people, others are. ; he said he was relieved to see that the movie'' was graphic; it was not a billboard for heroin use.''Experts agree that heroin is a very difficult drug to walk away from."
"Twins Lauren and Kristen Scopaz, 18, star athletes and students at Pelham, NY, high school, have each decided independently to attend and play field hockey for Dartmouth (M) ","LAUREN and Kristen Scopaz-18-year-old identical twins, shared identical interests and friends throughout high school, where they were referred to as the twins. This fall they will both attend Dartmouth College. They are both 5-foot-4 and 127 pounds, were all state in field hockey, all section in basketball and soccer, Junior Olympians and graduated No. 1 and No. 2 academically in their high school class.''We decided we would decide on our own,'' Lauren said of their college choice.'' They push each other to the edge, and they are very mature for high school athletes,'' said Susan Hughes, their high school field hockey coach.' After leaving a wake of records and awards in Pelham, Lauren and Kristen will play on the same field hockey team at Dartmouth."
"Alvin Klein reviews musical revue Beehive, produced by Phoenix Theater Co at Pepsico Theater, Purchase; photo (M) ","FOR certain tastes, it has been strange pickings at the Phoenix Theater Company. With a cast of 6'' girls'' ( as in girl groups ) and 60 hairdos, the production was virtually dispatched intact by the Arkansas Repertory Theater. In the Phoenix staging by Kevin Ramsey, knee-high, white vinyl boots, a hot pink iridescent dress with a bow in the back and Hula-Hoops reflect the cheerful inanity of the time. During the Phoenix performance on opening night, the hand-clapping audience members were whistling, hollering, swaying. Some were getting ready to dance in the aisles.''Beehive,'' produced by the Phoenix Theater Company at the Pepsico Theater at the Performing Arts Center of Purchase College."
"Comment on role of White Memorial Foundation in preserving rural character of Litchfield County, Conn; encompassing more than 3,800 acres in towns of Litchfield and Morris, all but a fraction of it undeveloped, White Memorial is unique to state; privately owned, grounds are nevertheless open to public 24 hours a day, year round; Keith Cutworth, superintendent, comments; photos (L) ","Nowhere is that reputation more in evidence than at the White Memorial Foundation. The beaver, in fact, is the symbol of the White Memorial. It's good for us to remember that it's private.''When it comes to community outreach, even bicycle path supporters give the White Memorial Foundation high grades. The center is heavily involved in promoting the White Memorial's newest mission, education. Generating income from endeavors like these is becoming increasingly important at White Memorial. Making money has never been a central issue at White Memorial. interested.''The White Memorial has seen some changes in its philosophy over time."
"Letter from Carl Seldin Koerner comments on William Julius Wilson's proposals, in Aug 18 article, to restore jobs to inner city black youth; photo (M) ","A record merchant in Harlem is informed by his landlord that his lease will not be renewed, an everyday occurrence in the business world. But for the inner city, the landlord becomes a target of'' community action,'' demonstrations, vilification. A jury returns an unpopular verdict in Los Angeles and hundreds of inner-city businesses are burned, looted and destroyed. The unspoken lesson to the business community is clear. In our society, we have talked a lot about what the responsibility of the business is to the community. What we need to start talking about is what the responsibility of the community is to business. Jobs will be created again in the inner city when community and religious leaders publicly express their recognition that business is a good thing."
Letter from Mary Ann Olsen prompted by William Julius Wilson's Aug 18 article on absence of jobs for inner city black youth (S) ,"I know people want to work. It breaks my liberal heart when I hear of 2,000 people in line for 10 job openings at a new hotel or plant. He gave concrete suggestions instead of lambasting the system or wringing his hands and misplacing blame, as many politicians are wo nt to do. Why not also build Government-financed alcohol and drug rehab centers as a W.P.A. project-- God knows, we need them-- and hire among the live-in help successful graduates of such centers as counselors, cooks and housekeepers, etc. They would receive room, board and a small wage. There's nothing that builds esteem and reinforces newly found sobriety more than the ability to help a person who still suffers from substance abuse. MARY ANN OLSEN Millbrae, Calif."
Letter from Ann Fanizzi says William Julius Wilson's Aug 18 article on absence of jobs for inner city black youth fails to mention redefinition of 'work' (S) ,"Nowhere in his article does Wilson examine the effect of the 1960's counterculture redefinition of'' work'' as'' meaningful jobs.'' As an educator in the Bronx from 1966 to 1995, I was witness to this catastrophic change, as students who once snickered at friends and relatives on the welfare line now sneered at parents, relatives and friends who had less than the culturally defined'' meaningful jobs.'' The shame of'' work'' had replaced the shame of welfare. It was an easy step from having a'' no-account job'' to being'' a no account.''Our most urgent need is for a national crusade, exalting the inherent value of work as the building block of character, discipline and self respect. ANN FANIZZI Carmel, N.Y."
Letter from Bob Hagen on William Julius Wilson's Aug 18 article on lack of jobs for inner city black youth (S) ,"Wilson weaves his seemingly rational argument with beguiling quotes designed to promote his caring agenda. Just look at the list of stifled liberal wants suggested as solutions to the problem: Federally sponsored day care, health care, income supports, jobs programs, housing and education. But this is not the way the political wind is blowing. It is not meanspiritedness or budget frugality behind the mounting rejection of Federal Government solutions. It is the deliberative learning that results from 30 years of failed policies. BOB HAGEN Burke, Va."
Letter from Beth Almore comments on William Julius Wilson's Aug 18 article on lack of jobs for inner city black youth (S) ,"Wilson's proposition that work itself provides the structure for healthy and constructive social behaviors is plainly true. Consequently, the Government bears a responsibility, along with the private sector, to create jobs in times of crisis. It is bad policy to punish people for joblessness while offering them no possibility of employment. Merely being born poor has become so stigmatized as to be virtually criminal. I do not fear that Wilson's common-sense proposals would not work. I do fear that many of us simply do not care enough to demand that our Government take expedient measures to halt the decay of the inner cities. Our collective apathy is more abhorrent than most of the behaviors exhibited by people living under the severe stress of poverty. BETH ALMORE Midlothian, Va."
