abstract,summary
"Special report on first 36 days of investigation into crash of TWA Flight 800; finds that behind calm, controlled television appearances of investigators was complex and frantic scramble, where lines of authority were unclear, levels of experience varied, and people fighting through sleeplessness for coherence and progress; there are stories of chaos, distrust and valor; chronology of details released by investigators over last 36 days; description of key players in inquiry: James K Kallstrom, Asst FBI Dir in charge of New York City office, Robert T Francis, vice chmn of National Transportation Safety Board, Dr Charles V Wetli, Suffolk County Medical Examiner, and Rear Adm Edward K Kristensen, who oversees Navy's recovery efforts; photos (L) ","The F.B.I. could soon declare the crash a crime and expand its investigation to pursue suspects.''A lot died with screams across their faces,'' a senior investigator said of the 230 victims.'' The lead investigator for the safety board, Alfred Dickinson, had run only one other major investigation-- a 1991 crash in Colorado that remains unsolved. Others were less politic.''Everyone wanted to help,'' a senior investigator said.'' Maybe we would keep a skeleton crew up here with the F.B.I.,'' one safety investigator remembered thinking. The safety board's top officials effectively accused its own investigators of having ceded authority, and they portrayed the F.B.I. as aggressive beyond propriety. For instance, two Federal agents, after staring at a fragment of aircraft, asked a safety board expert nearby for help."
"Reliance National Insurance Co, which is subsidiary of insurance empire of Saul P Steinberg, has announced formation of Onyx Insurance Co in San Francisco, Calif, with Richardson as president and majority-share owner; Richardson, who is black, four years ago saw fortune waiting to be collected in business of commercial property and casualty insurance, and none of the minority-owned companies trying for the big accounts; more than a dozen companies turned him away, but executives at Reliance National liked his pitch (L) ","Four years ago, Aaron Richardson, a San Francisco insurance broker, made a startling discovery: while public utilities, government agencies and big corporations were seeking to buy a sizable amount of insurance from minority-owned companies, no minority-owned companies were bidding for the business. Very few minority-owned companies even dealt in the multibillion- dollar business of commercial property and casualty insurance, and none of the minority-owned companies were trying for the big accounts. Mr. Richardson brought to the deal 29 years in the insurance business and $ 204,000. And after his new company is certified by the California Department of Insurance, which is expected by mid-November, the policies will be transferred to Onyx. That is minuscule in the commercial insurance business."
"Pres Clinton and Daleys of Chicago make political peace after rifts of 1993 and 1994, when Mayor Richard M Daley and his brother William complained that Clinton, whom they helped in 1992, had failed to deliver on urban problems and was leaning to left; Democratic convention's return to Chicago is chance to overcome painful memories of violent confrontations of 1968; photos (S) ","There is no better index of the shifting political fortunes of Bill Clinton than his up-and-down relationship with the Daleys of Chicago, his hosts for the Democratic National Convention next week. That's where you win elections.''Bad feelings between the President and the Daleys began when Bill Daley was passed over for Secretary of Transportation in favor of Federico F. Pena, who was chosen as part of Mr. Clinton's diversity program. What I am basically waiting for is money to put people to work, and money for health programs and education programs, which we were promised."
"New York City, seeking to relieve overcrowding at Bronx center where homeless families enter shelter system, agrees to open about 180 housing units for homeless in next six weeks; State Supreme Court Judge Helen E Freedman orders city to present by Aug 23 plan to relieve crowding immediately at center (M) ","Seeking to relieve overcrowding at a Bronx center where homeless families enter the shelter system, New York City agreed yesterday to open about 180 housing units for the homeless in the next six weeks. The center, intended only to be a processing center for homeless families, does not have beds. In response, a lawyer for the city, Leonard Koerner, presented plans to house families at three spartan hotels and an apartment building: the Latham on East 28th Street, the Dawn at 155th Street, the Concourse Center on the Grand Concourse in the Bronx, and the East River Family Residence, on East 104th Street."
"New Jersey Republicans at campaign rally for Bob Dole in Rutherford like to hear of his tax-cut promises, but are skeptical that cuts are possible (S) ","Asking the mostly Republican, mostly middle-class people at a rally for Bob Dole here about their appetite for lower taxes was like asking the patrons in a Haagen-Dazs shop for their opinion of ice cream. said he came to the Lincoln Park rally here today largely because Mr. Dole's pledge to lower taxes is music to his ears. ' Taxes are necesssary,'' he said.'' Proof That Tax Cuts Work.'' The audience responded to the politicians' denunciations of high taxes with lusty roars. He said Mrs. Whitman lowered his state taxes after she took office, but with all the other taxes he pays he has not noticed an improvement in his standard of living."
Cranston (RI) will play Taiwan in Little League World Series championship game on Aug 24 (M) ,"This afternoon, Bell's two-run double and Stinson's solo home run in the third inning highlighted a five-run rally that boosted Cranston to a 6- 3 victory over previously unbeaten Panama City. Now, Cranston will represent the United States in Saturday's championship game at the 50th Little League World Series against Taiwan, which won the international championship tonight with a 7- 1 victory over the Dominican Republic. When the teams played in the opening round on Tuesday, Panama City scored six runs in the first inning and held off a Cranston rally to win, 8- 6. Things began to unravel for Panama City pitcher Mark Sauls in the third inning. After Sauls struck out Evan Dizoglio, Stinson hit a hanging curveball over the right-field fence, erasing Panama City's one-run lead."
"Pres Clinton signs into law a vast welfare overhaul requiring 50 states to deal more directly with social burdens and budget expense of poverty; it is sweeping reversal of Federal policy, ending six decades of guaranteed help to nation's poorest children; Clinton declares 'Today we are taking a historic chance to make welfare what it was meant to be: a second chance, not a way of life'; measure will affect tens of millions of poor Americans, largely by mandating work requirements and imposing five-year lifetime limit on welfare help to needy families; photo (L) ","Another frequent Clinton defender, Senator Paul Simon, Democrat of Illinois, rued the President's signature by declaring,'' This is n't welfare reform, it's welfare denial.''Mr. This is to be replaced by a system of block grants and vast new authority for the states, in the hope that they can fashion new work and welfare programs to solve the long-intractable problem of dependence on government. This is not the end of welfare reform; this is the beginning. Today we are ending welfare as we know it,'' he insisted.'' SIGNS BILL CUTTING WELFARE"
"Labor Dept report that layoff rate in mid-1990's declined slightly from early years of decade but remained well above comparable period decade earlier; dept's survey, done every two years and most comprehensive count available of jobs lost in this downsizing era, portrays work force still experiencing frequent job losses even as unemployment has shrunk and economy has expanded at steady pace; dept reports that total of 8.4 million people were pushed out of their jobs involuntarily from 1993 through 1995; that represents one out of every 14 jobholders, compared with one out of 12 in early 1990's; charts; graph (L) ","A total of 8.4 million people were pushed out of their jobs involuntarily from 1993 through 1995, the Labor Department reported. Americans who lost jobs found new ones more easily and in larger numbers than in the early 1990's. Indeed, the economy has added more than 10 million new jobs since 1993. '' There is absolutely no evidence here for people who take the gloomy view that job loss rates are up.''The Labor Department But the rates of job loss remained noticeably above those for the years 1986 and 1987, when the economy was at a similar point of recovery from a recession. The job loss rate is high for this stage of a recovery,'' he said.'' The decline in job elimination was 7 percent, not 16."
"Baseball players union rejects owners proposal on service time, clearing way for two sides to complete their negotiations on new collective bargaining agreement (M) ","The baseball players union, as expected, formally rejected the owners' proposal on service time yesterday, clearing the way for the two sides to complete their negotiations on a new collective bargaining agreement. But then the talks stalled again when some owners expressed vehement opposition to giving players service credit for time they missed during the 1994- 95 strike. There are as many clubs upset about that as service time,'' said a person on the owners' side. They had also basically settled on a second tax-free year in 2001 as an option year for the union, but at a bargaining session Wednesday, Levine presented a new plan that would alter the size of the players' pool from post-season gate receipts depending on whether or not the union exercised the option."
Reform party leaders hope that Ross Perot will select running-mate who will give ticket credibility James B Stockdale seemed to lack in 1992 (S) ,"As Ross Perot seeks a running mate, Reform Party leaders around the country are wondering not only whom he will choose, but also whether the person will give the ticket the credibility that Mr. Perot's choice in 1992, Adm. James B. Stockdale, seemed to lack.''A lot of people are going to base the credibility of the campaign on Ross's ability to get a viable, strong Vice-Presidential candidate who is capable of running the country,'' Reform Party leaders say Mr. Perot should pick a running mate who would persuade uncommitted voters to choose the Reform Party. But by accepting the $ 29 million, Mr. Perot can now raise up to $ 32.7 million in small contributions, thereby permitting supporters of the Reform Party'' to take ownership of the Reform Party.''POLITICS: RUNNING MATES"
Jack Curry column contends that New York Yankees pitcher David Cone is making miraculous recovery after surgery to remove aneurysm under his right armpit and is targeting Sept 6 as his comeback date; photo (M) ,"Privately, the Yankees doubted that Cone would pitch again in 1996. Sounding more like Steve Austin, the $ 6 Million Man, than David Cone, the $ 19.5 million question mark, he said he would become even better. Cone was developing what he calls an'' edge.'' The capable Cone is rejoining the lethargic Yankees in September. People are looking for you to fail,'' Cone said earlier this season.'' Relax and have fun.''Finally, Cone is having fun again. David Cone was our opening-day starter. Cone applied gobs of Vaseline and rode some more.'' Ed Cone recalled.'' For the second time, Cone wondered if he would pitch again."
"Wells Park Group, shopping-mall management company in Newton, Mass, has invited seven advertising agencies to compete for its account, which had been handled by Houston Herstek Favat in Boston; billings are estimated at $5 million to $7 million; agencies are identified as DeVito/Verdi in conjunction with Diamond Production Group, W B Doner &amp; Co, Eisner &amp; Associates, Hill, Holliday, Connors, Cosmopulos, Korey Kay &amp; Partners, Lotas Minard Patton Iver and North Castle Partners (S) ","The Wells Park Group, a shopping-mall management company in Newton, Mass., has invited seven agencies to compete for its account, which had been handled by Houston Herstek Favat in Boston. Judy Neer, a senior associate at Pile & amp; Company in Boston, a consulting company that is managing the review, identified the agencies as: DeVito / Verdi in conjunction with the Diamond Production Group, both of New York; W. B. Doner & amp; Company in Baltimore; Eisner & amp; Associates in Baltimore; Hill, Holliday, Connors, Cosmopulos in Boston; Korey Kay & amp; Partners in New York; Lotas Minard Patton McIver in New York, and North Castle Partners in Stamford, Conn. THE MEDIA BUSINESS: ADVERTISING-- ADDENDA"
Alvaro Espinoza is hitting .333 with New York Mets since he was traded by Cleveland Indians on July 29 (M) ,"Alvaro Espinoza was given only token attention when the Mets and the Cleveland Indians completed their four-player trade on July 29. Espinoza, in part because of injuries to Baerga and Butch Huskey, has started 21 of the 23 games since the trade. When Huskey is ready, the Mets must decide whether to play him at third base, where he played throughout his minor league career, or at first base, where he played for most of the season before being injured. Pulsipher had the elbow examined today in Birmingham, Ala., by Dr. James Andrews, who performed the ligament-replacement surgery on April 17. Hundley hit two home runs during the Giants series, raising his season total to 38. His next home run will tie the Mets' club record of 39 set by Darryl Strawberry."
New York Yankees claim shortstop Luis Sojo off waivers from Seattle Mariners (S) ,"The Yankees' search for a backup shortstop apparently ended yesterday when they claimed Luis Sojo off waivers from the Seattle Mariners. The 30-year-old Sojo is expected to join the Yankees today, when the rookie Andy Fox will probably be sent to Class AAA Columbus to open a roster spot. Sojo, a.259 career hitter, was batting.211 with 1 home run, 16 runs batted in and 2 stolen bases in 77 games. The Yankees have been looking for a veteran to give the rookie Derek Jeter an occasional rest, because they are uncomfortable with playing Mariano Duncan at shortstop and could not start Fox too often because his offense is suspect. Despite his poor statistics, Sojo is at least a decent major leaguer. BASEBALL"
"Brief review by Janet Maslin of theatrical film Things to Do in Denver When You're Dead, now on home video (S) ","Things to Do in Denver Laser disk, $ 39.99. Closed captioned. R.Verging on a parody of its own genre, Gary Fleder's film ( the title is taken from a song title ) overcooks a story about a suave underworld figure, Jimmy the Saint ( Andy Garcia ), who is obliged by the Man With the Plan ( Christopher Walken ) to perform a violent crime. Aiding and abetting the florid treatment, Scott Rosenberg's overwritten screenplay makes racist wisecracks and comes up with observations like'' girls who glide go for guys who make them thump.'' While Jimmy and a young woman named Dagney ( Gabrielle Anwar ) make a handsome couple, Mr. Fleder's talents are lost in'' self-congratulatory, derivative material that's about nothing but hollow posturing'' ( Maslin )."
"Brief review by Stephen Holden of theatrical film All Dogs Go to Heaven 2, now on home video (S) ","Dispatched to the great beyond in the 1989 animated film, the angels and former canine pals Charlie ( Charlie Sheen ) and Itchy ( Dom DeLuise ) return to earth after a celestial bad actor named Carface ( Ernest Borgnine ) tries to steal Gabriel's horn, without which the pearly gates wo n't open. Mr. Borgnine and Mr. Hearn deliver some good lines and there is a strong score by Barry Mann and Cynthia Weil, but the film is so concerned about holding the attention of a young audience that it packs in three times as much plot as is needed, ending up'' afflicted with stretches of narrative chaos'' ( Stephen Holden )."
"Brief review by Bosley Crowther of film The Woman in Question, now on home video (S) ","The Woman in Question 1950. Home Vision. $ 29.95. 84 minutes. Black and white. No rating. Release date: Tuesday. Anthony Asquith's film pieces together five views of a murdered woman ( Jean Kent ), a fortune teller at a seaside resort who by all accounts at least partly deserved what she got, and thereby finally deduces who done it. For example, the elderly owner of a bird shop has one notion of the deceased, while the sailor who visited her on shore leave has quite another.'' It is not the mystery, however, but its nimble twists and wry indications of personality that give this little item its appeal'' ( Bosley Crowther )."
"Holland Cotter reviews exhibition of works by seven California Chinese-American immigrant artists, at Taipei Gallery; photo (S) ","' In Search of Identity'' Chinese-American Immigrant Artists in California' Taipei Gallery 1221 Avenue of the Americas, at 48th Street Manhattan Through Sept. 6Cultural identity is one of the signature themes in 1990's art, and for good reason, as increasing numbers of non-Western artists are entering the international mainstream. May Sun incorporates vintage images of Chinese field workers into wooden boxes containing sticks that suggest the fortune-telling casting of the I Ching. Carol Anne Nye straightforwardly records the lives and accomplishments of a generation of Chinese-American women, and Su-chen Hung offers portions of her striking public art project, in which Asian-Americans talk about the problems in and advantages to their new American lives."
Roberta Smith reviews installation by art group AC2K at American Fine Arts Company (S) ,"AC2 K' SoHo So Long' American Fine Arts Company 22 Wooster Street SoHo For their debut exhibition at this gallery, they photographed themselves wearing Gap fashions. Now AC2 K has turned its attention to SoHo and its still changing character, inspired by the recent opening of the SoHo Grand Hotel as well as the relocation of several art galleries to west Chelsea. The show includes photographs of and interviews with dealers from SoHo and Chelsea who bemoan or celebrate recent changes in both neighborhoods. Surveying the scene is a large group portrait of young Chelsea and SoHo dealers that evokes the real old days: it looks just a bit like Nina Leen's famous Life magazine photograph of the Abstract Expressionists known as''"
"United Automobile Workers union abruptly postpones plans to select a Big Three auto maker as first to face latest round of labor negotiations, while union's president Stephen P Yokich demands meetings with chief executives of the companies; Yokich says he decided to delay decision on focusing current contract talks solely on one auto maker because preliminary negotiations at all three manufacturers have been going well and he does not want to interrupt them now (L) ","The United Automobile Workers union abruptly postponed plans today to select a Big Three auto maker as the first to face the latest round of labor negotiations, while the union's president demanded meetings with the chief executives of the companies. The union has traditionally negotiated an agreement first with the auto maker least able to resist its demands, and then has insisted that the other two auto makers accept the same terms. Labor officials who spoke on the condition of anonymity said that Mr. Yokich had been in doubt about which auto maker to select for the talks and then surprised the U.A.W. staff with today's announcement. By demanding meetings with the Big Three's chief executives, Mr. Yokich effectively sidestepped the company negotiators handling the talks until now."
Robin Finn column on US Tennis Association's decision to redo men's US Open draw after players complained that it favored Americans (M) ,"The draw is changed, but the seeding remains the same.''It was embarrassing,'' said Les Snyder, the beleaguered president of the U.S.T.A., of yesterday's formal retraction, and formal revamping, of the draw.'' The draw was originally made up Tuesday night with 16 empty slots where the seeded players normally would have been. The telegenic theory was bolstered by the altered seeding status of the ever-colorful Andre Agassi, who was bumped up two spots to sixth, the better to avoid a midweek quarterfinal meeting with Pete Sampras. He also accused the tournament of going to special lengths to protect Agassi from a premature encounter with Sampras.''It's just to put Agassi not to face Sampras in the quarterfinals,'' he said of the seeding machinations."
"Neil Strauss recommends going to Roots of American Music Weekend, Damrosch Park at Lincoln Center (S) ","Roots of American Music Weekend, Damrosch Park at Lincoln Center, ( 212 ) 875-5108. The only bill that has any unity is tonight's rockabilly lineup, with the riveting bass voice of Sleepy LaBeef, the whisper-to-a-yelp singing of Rosie Flores and the warbling Sun Records-style cool of Sonny Burgess. Otherwise, it's a pretty good grab bag, with the soul balladeer Percy Sledge singing about when a man loves a woman, the Canadian folk impressionist Ferron singing about when a woman loves a woman and the Irish belters the Clancy Brothers ( just two brothers and a nephew nowadays ) singing about when a man loves a drink, all on Sunday. Tomorrow, Taj Mahal, Doug Kershaw, Front Range and others perform."
Neil Strauss recommends going to hear G Love at Irving Plaza (S) ,"G. Love and Special Sauce, Irving Plaza, 17 Irving Place, at 15th Street, Manhattan, ( 212 ) 777- 6800. Using laziness as an instrument, G. Love harnesses 50's rock-and-roll to 80's hip-hop, two of popular music's more raucous styles, to come up with a laid-back summer sound for the 90's. He sits onstage with a harmonica and a Dobro as if he were practicing the blues on his back porch in Philadelphia and sleepily raps about his favorite fried foods and nostalgia items. Also on the bill are the Dirty Dozen Brass Band and John Hammond. The concert is tomorrow at 8 P.M., and admission is $ 14.Sounds Around Town"
"California Angels defeat New York Yankees, 12-3; photo (M) ","Kenny Rogers was skewered for five runs in the first inning, enabling the California Angels to coast to a 12- 3 victory over the stumbling Yankees. What can you do?''In the last six games at the Stadium, the Yankees have been outscored by 21- 1 in first innings. Beyond the disastrous firsts, the Yankees trailed by 9- 0, 8- 0 and 3- 0 in their last three games with the Seattle Mariners and by 5- 0, 2- 0 and 5- 0 in three games with the Angels. Manager Joe Torre said after the Yankees lost their fourth straight series.'' stroked a single past Rogers to knock in the first two runs. PITCHThe Yankees are 9- 13 since building a season-high 12-game lead over Baltimore."
National Football League training camp report (M) ,"Philadelphia EaglesThe Eagles signed quarterback T. J. Rubley and guard Guy McIntyre and waived running back Vaughn Hebron yesterday. He played with the Los Angeles Rams for the first three years of his career before spending the 1995 season with the Green Bay Packers. ( AP)San Diego ChargersThe Chargers are down to eight healthy offensive linemen for their final exhibition game at St. Louis tonight. Against the Rams, San Diego's offensive line will include two players-- center Greg Engel and left guard Tony Berti-- who have never started a regular-season game. Last year, I played with it torn. ( AP)Green Bay PackersBrett Favre is seeking a contract extension on par with Troy Aikman's $ 50 million deal."
US Tennis Association officials redo mens US Open draw after players complain that it favors Americans and was altered for good television ratings (M) ,"Normally, the seedings are announced first, with only the first- and second-seeded players having a set position in the draw: The integrity of the tournament is the most important thing.''Tournament officials said they waited to find out about injuries to top players before announcing the seedings. ' I have not had any correspondence with them.''He did have communication with players since the first draw. They list the seedings before the draw. Yet Agassi, who would have potentially faced Sampras in the semifinals under the first draw, is in the other half of the men's tournament now, setting up a possible final between two of the most popular players in tennis.''"
"Japan becomes obsessed with food poisoning epidemic, and with few answers and poor explanations, millions have been caught in a frenzy; some have shunned the raw for the cooked or stopped eating certain foods altogether, while others are avoiding anything they fear may be germ-carriers, like public restrooms or even colleagues at work; comment on case of Yoshinori Minamino, whose radish sprouts, and reputation, were implicated in several thousand cases of food poisoning, but no evidence of contamination was found; photo (M) ","( Government officials said on Friday that an 11th person, a 59-year-old woman, had died in western Japan from food poisoning.$)Two weeks ago, the Government pointed to radish sprouts grown in Mr. Minamino's soilless greenhouse here in a sunny patch of concrete homes and boxy farms, 250 miles southwest of Tokyo. In the past, Japan has barred certain American and other foreign foods for hygiene reasons. But we deal with foods, and we ca n't risk our business.''Mrs. Some employees who were stricken with food poisoning have been dismissed, while many workers from Sakai have been told not to bother coming to work anymore. ' We got a very malicious call from someone outside Sakai who said that Sakai people should not travel outside their boundaries."
"New welfare reform law will require states to grapple with complexities of new system, and decide, where there are options, which benefits to continue to fund; confusion over key portions such as timetables and work requirements discussed (M) ","The definition is crucial because the law will cut 5 percent from a state's block grant unless 25 percent of its welfare recipients are'' working,'' according to the law's meaning, at least 20 hours a week by next year. work.''The bill takes a more restrictive view than many state officials do of what is'' work.'' Many states also disagree with how the bill counts training and education as work. If welfare recipients get jobs that pay well enough to free them of all public assistance, they would not be counted, under the law, among the 25 percent of the state caseload that must be working."
Queen Elizabeth appoints advertising mogul Maurice Saatchi to British barony (S) ,"The publicity surrounding the advertising mogul MAURICE SAATCHI's elevation to a British barony was not the type he would have orchestrated for himself. Lord Saatchi, 50, one of 14 people appointed to life peerages by QUEEN ELIZABETH on Wednesday, was nominated by Prime Minister John Major, whose Tory party has won four consecutive general elections with Lord Saatchi's help. The Labor Party reacted furiously, Reuters reported, because Lord Saatchi had been behind a poster that featured the Labor leader, Tony Blair, with demonic red eyes. Frank Dobson, a Labor spokesman, told BBC Radio that Lord Saatchi and another of the ennobled 14, Peter Selwyn Gummer, a public relations executive, would have to vie for the title''"
Bob Barker is celebrating 25 years as host of CBS show The Price Is Right (S) ,"BOB BARKER, celebrating 25 years as the host of the CBS show'' The Price Is Right,'' says spontaneity has been the key to his longevity and that of the show, which chooses contestants from the audience.''I think viewers enjoy seeing people in unrehearsed conversations,'' Mr. Barker said on Wednesday while promoting a CBS special on his show tonight at 8. Mr. Barker, 72, began in game shows 40 years ago as the host of'' Truth or Consequences.''ALAN FLIPPENCHRONICLE"
College Board figures show that New Jersey ranks 34th in nation in Scholastic Assessment Test math scores and 40th in verbal scores (New Jersey Daily Briefing) (S) ,"Figures released yesterday by the College Board showed that New Jersey ranked 34th in the nation in Scholastic Assessment Test math scores and 40th in verbal scores. But state education officials pointed out that the average math and verbal scores rose two points over the previous year. And the rankings were skewed by the relatively high proportion of New Jersey students-- 69 percent last year-- who take the test, compared with other states, said Peter Peretzman, an Education Department spokesman. New Jersey's mean scores remain below the national average of 505 on the verbal portion of the S.A.T. and 508 on the math portion, the College Board said. $ ( Related story on page A16.$)NEW JERSEY DAILY BRIEFING"
"Quincey Barge is indicted for allegedly offering juror $1,800 in March to vote for acquittal of his brother, Sean Barge, defendant in Pennsauken murder case (New Jersey Daily Briefing) (S) ","A grand jury has accused the brother of a murder defendant of offering a juror $ 1,800 in March to vote for his brother's acquittal. The incident was disclosed by another juror minutes before the verdict was to have been read, prosecutors said. A mistrial was declared and the defendant, Sean Barge of Camden, pleaded guilty in May to aggravated manslaughter in the 1994 slaying of David Perry of Pennsauken. His brother, Quincey Barge, was indicted Tuesday on charges of bribery and corrupting a juror. The juror, Heather Ross, was charged with not reporting the bribery attempt. The authorities do not know if she took the money, Greg Reinert, a spokesman for the Camden County Prosecutor's office, said yesterday. NEW JERSEY DAILY BRIEFING"
"Nader Emusov, who runs home improvement business, pleads guilty to fraud and admits that he took in over $150,000 from 58 homeowners in Passaic and Morris Counties by either failing to complete work or never doing it (New Jersey Daily Briefing) (S) ","Nader Emusov energetically sought customers for his home improvement business, often stopping at homes uninvited and recommending repairs, the authorities said. Yesterday, Mr. Emusov, of Haledon, pleaded guilty to fraud and admitted that he took in more than $ 150,000 from 58 homeowners in Passaic and Morris counties by either failing to complete the work or never doing it, said Cissy Rebich, an assistant Morris County prosecutor. NEW JERSEY DAILY BRIEFING"
Township and borough of Princeton sues Mercer County in attempt to block construction of $200 million incinerator (New Jersey Daily Briefing) (S) ,"The township and borough of Princeton sued Mercer County on Wednesday in an attempt to block construction of a $ 200 million incinerator, officials said. The township and borough, which oppose the incinerator for environmental reasons, contend that the county began the work without adequately assessing public opinion, said Mary Henifin, a lawyer for the municipalities. Robert Prunetti, the Mercer County Executive, said a sufficient number of hearings took place. NEW JERSEY DAILY BRIEFING"
"Cargo ship from Buenaventura, Colombia, is carrying at least six stowaways from Ecuador when it docks in Elizabeth on Aug 22 (New Jersey Daily Briefing) (S) ","A cargo ship from Buenaventura, Colombia, was carrying at least six stowaways from Ecuador when it docked in Elizabeth yesterday, said William Bittner, acting deputy district director of the Immigration and Naturalization Service's Newark office. Officials said they were investigating whether a seventh man on board the ship was a dockworker who had been held hostage by the stowaways. The man, who was not identified, was being treated for a broken leg. NEW JERSEY DAILY BRIEFING"
"Beachgoers are warned to stay out of water after commercial fishing vessel's net breaks, causing thousands of fish to wash up on Long Beach Island (New Jersey Daily Briefing) (S) ","Beachgoers were warned to stay out of the water yesterday after a commercial fishing vessel's net broke, causing thousands of fish to wash up on Long Beach Island. Beaches in Ship Bottom, Surf City, Brant Beach, Beach Haven and Beach Haven Crest were affected, The Associated Press reported. NEW JERSEY DAILY BRIEFING"
Gamblers in Atlantic City can now use their credit-cards to purchase chips at gambling tables or slot machines (New Jersey Daily Briefing) (S) ,"Gamblers who exhaust their supply of chips will no longer have to get up from their chairs to buy more. Now, because of a regulation change approved Wednesday by the Casino Control Commission, they can make credit-card purchases right at the gambling tables or slot machines. The new policy is certain to raise industry revenues, said Marvin B. Roffman, a Philadelphia-based gambling industry analyst. Edward Looney, executive director of the New Jersey Council on Compulsive Gambling, predicted the change would be disastrous for gambling addicts and their families. TERRY PRISTINNEW JERSEY DAILY BRIEFING"
Major league baseball results; photo ,"Baltimore remained five games behind the Yankees in the American League East. Seattle topped that in the fifth inning alone, scoring seven times in an uprising highlighted by Sorrento's third grand slam this year-- Seattle's major league-leading ninth. The Orioles lost for only the seventh time in 23 games. Baltimore ( 67- 59 ) was bidding to move 10 games over.500 for the first time this season. The Red Sox won for the 17th time in 22 games. At 64- 64, they reached the.500 mark for the first time this year. Tigers 10, Royals 3Justin Thompson ( 1- 2 ) got his first major league victory and visiting Detroit snapped a seven-game road losing streak."
"Dr Jack Kevorkian leaves bodies of two people at hospital in Pontiac, Michigan, after helping them commit suicide; they are 37th and 38th people he has so assisted; he is arrested outside hospital's emergency room, but is later released, apparently without being charged (M) ","Dr. Jack Kevorkian left the bodies of two people at a hospital here today after helping them commit suicide, his lawyer said. He was arrested outside the hospital's emergency room tonight but was later released, apparently without being charged. Police sources said Dr. Kevorkian, who has now presided over four suicides in a week, pushed a policeman in the parking lot of POH Medical Systems, an osteopathic hospital where he has recently been taking the bodies of the people he has helped die. He has helped in 10 suicides since then. The police said Dr. Kevorkian was being questioned in connection with possible charges of improperly transporting a body."
Sports transactions ,BaseballAmerican LeagueCHICAGO WHITE SOX-- Traded RHP Luis Andujar and RHP Allen Halley to the Toronto Blue Jays for LHP Tony Castillo and INF Domingo Cedeno. Announced the termination of their affiliation with South Bend of the Midwest League at the end of this season. FootballNational Football LeagueCHARLOTTE PANTHERS-- Released K Bjorn Nittmo. Signed QB T.J. Rubley and G Guy McIntyre. Claimed LB Sedric Clark off waivers from the Oakland Raiders. HockeyNational Hockey LeagueCALGARY FLAMES-- Named Kevin Constantine assistant coach. DALLAS STARS-- Signed D Richard Jackman to a three-year contract. LW Petr Klima from the Tampa Bay Lightning for a 1997 conditional draft choice. Traded RW Stephane Richer to the Montreal Canadiens for D Lyle Odelein. Agreed to terms with C Claude Lapointe.
"Anant K Sundaram letter recalls that Reagan tax cuts sharply increased value of US dollar, wrecking exports (S) ","However, he fails to mention the one additional devastating consequence of the Reagan tax cuts during the early 1980's: the dramatic 35 percent real appreciation of the United States dollar against the Japanese yen and currencies of Western Europe. This appreciation, which resulted from the increased real growth and the high real interest rates induced by President Reagan's supply-side policies, effectively decimated the United States export sector in the 1980's. It was like handing a 35 percent pricing advantage to our German and Japanese competitors worldwide, thus rendering uncompetitive many export-based United States companies. Dole's promised tax cuts and the predictable response of the Federal Reserve on interest rates may well wreck the resurgence of his'' heartland'' with their likely adverse impact on the dollar's value."
Dennis F Jensen letter on Bob Dole's espousal of Reagan economics; says he is not interested in deja-voodoo economics (S) ,"To the Editor: A strange'' been there, done that'' feeling crept over me as I read Alan S. Blinder's review of Republican supply-side spell-casting ( Op-Ed, Aug. 20 ). Mr. Blinder was too polite to remind us that George Bush had so aptly labeled it'' voodoo economics.'' No, Mr. Blinder, I have not forgotten and I'm not going to repeat it. I did n't like voodoo economics and I certainly do n't want deja-voodoo economics. DENNIS F. JENSENOyster Bay, L.I., Aug. 22, 1996"
Sheldon V Turner letter says vapid speeches of modern politicians reflect dumbing down of writing and speeches to appeal to broad cross-section of America that is considered vapid and uneducated (S) ,"Op-Ed, Aug. 21 ) concerning the saddened state of political prose. But he fails to correlate this theory with the collective decline of eloquence that has afflicted modern society. The soaring rhetoric of William Jennings Bryan or more recently John F. Kennedy would not pass a vetting committee concerned with alienating factions of voters in today's political arena. It is not that we as a society have grown any less eloquent. It all creates a self-fulfilling prophecy wherein the belief in the existence of an obtuse audience actually creates one. Until the American audience is challenged to elevate itself beyond the pithy sound bite or the terse speech, we will continue to be swept away by rising tides of stupidity."
Jason Bordoff letter says Arthur Schlesinger Jr's Aug 21 comment on convention speeches should have mentioned Mario Cuomo's Democratic oration of 1984 ,"To the Editor: Arthur Schlesinger Jr.'s failure to include Mario M. Cuomo's 1984 speech at the Democratic Convention in his list of historic speeches ( Op-Ed, Aug. 21 ) is a glaring omission. How can we forget Mr. Cuomo's rebuke of Ronald Reagan for failing to see that'' this nation is more' A Tale of Two Cities' than it is just a' shining city on a hill'''? JASON BORDOFFBrooklyn, Aug. 21, 1996"
