abstract,summary
"Deborah Stead reviews books Get a Financial Life: Personal Finance in Your 20's and 30's by Beth Bobliner and Now What?! A Guide to Jobs, Money, and the Real World by J D Heiman; photo (L) ","Get a Financial Life: ( MTV Books / Pocket Books, $ 12 ) by J. D. Heiman. But'' Get a Financial Life'' knows what youth is wrestling with-- for example, those sumo-sized debts incurred in the college years. Backed up by bibliographies, source lists and useful phone numbers, this book could be tucked into one of those ubiquitous backpacks to guide novices through the thickets of apartment rentals, mortgage applications, taxes and more. And Ms. Kobliner passes my personal test when it comes to life insurance.'' the MTV book written by J. D. Heiman, the landscape shifts a bit. Yet the author cites MTV surveys of young people that clash with this image."
"Article on Tweedy, Browne Global Value Fund and Tweedy, Browne American Value Fund; funds are run by Christopher Browne, his brother, William, and John Spears; table; photos (L)&#xFFFD; ","While the average growth stock mutual fund fell more than 8.5 percent in that time, Tweedy, Browne American Value was down about half that amount, or 4.5 percent, according to Morningstar Inc., the fund rating service. Similarly, while the average global fund was off 5.2 percent in that period, Tweedy, Browne Global Value fell 3.45 percent. Global funds often have at least 30 percent here at home.' The stock is trading at a 30 percent discount to book value. The stock is trading at a'' huge'' discount to book value of almost 59 percent, Mr. Browne said. With an estimated book value of $ 7.73 a share, and the stock trading at $ 5.94 a share, the company is available at a 30 percent discount to book value."
"Tales of 'mechanic from hell,' Motke Barnes, and his cheating ways are related by furious car owners and New York City officials; Barnes, who preyed on hapless motorists stuck on the road, was scourge of motor vehicles department, ignoring complaints, court appearances and fines and eating up hundreds of hours of inspectors' time; Mayor's Ofice of Midtown Enforcement finally invoked public nuisance law to close down his midtown Manhattan repair shop; Barnes agreed to pay 26 defrauded customers total of $22,000, 80% of money they paid, and to refrain from operating shop without license, which he is not likely to get; reporter recently found Barnes working at East Harlem garage, and officials say they are investigating yet again (M) ","He was the mechanic from hell.''Besides closing his repair shop, Mr. Barnes signed a settlement in State Supreme Court in Manhattan agreeing to pay Ms. Schnabel and 25 other former customers a total of $ 22,000, which is 80 percent of the money they paid. license.''In 1992, according to his affidavit, Mr. Barnes, a burly six-footer with short black hair and brown eyes, opened his first towing and auto repair shop. He called it'' AAA Auto Repair and Emergency Mr. Selig said.'' Mr. Selig said. Time and again the state suspended, then revoked, Mr. Barnes's license to repair cars. They said that Mr. Barnes had replaced Mr. Mills's timing belt, an inexpensive repair, and nothing else. You may inspect your vehicle before paying for repairs."
"Proliferation of prefix 'cyber' in certain trendy writing noted; Greek word kybernan (to steer) was originally used by mathematician Norbert Wiener in 1940's to create cybernetics, science of automated systems (S) ","Even William Gibson, the science writer who coined the word'' cyberspace'' in his 1984 novel'' Neuromancer,'' now spurns using cyber in his writing.'' They have welded the prefix onto helpless words like puppy and Zen.''' Cyber' is too vague,'' said Scott Rosenberg, technology editor for Salon, an on-line magazine.' But prefix proliferation has not deterred companies from adding the word to their marketing vocabulary, including The New York Times, which calls the technology section of its World Wide Web site CyberTimes. To the layman,' cyber' reflects what is happening on the Internet.''"
"Fresh Start, periodic look at crossroads of personal finance, focuses on Rebecca Goldstein, writer and novelist; says Goldstein was ecstatic in June when she discovered that she had won MacArthur Foundation 'genius' award, which meant she would receive $285,000 over next five years; holds money will help pay down debts and tuition to Harvard University, which Goldstein will attent in the fall; photo (L)2 ","Without any family money to fall back on, the couple welcomed the MacArthur award with what the winner called'' undifferentiated relief.'' But the money also promises a financial rescue for the couple. Nor do the couple squander money. Ms. Goldstein, pondering philosophy and fiction, just has n't paid much attention to money. And the couple neither plan their finances together nor communicate regularly about money. Because the Goldsteins can not count on another godsend like the MacArthur, both planners also recommended that they begin saving college money for Danielle. Do the Goldsteins think they can do it?''Our family does n't like to talk about money, but I'm much more receptive to the idea,'' Ms. Goldstein said.''"
"Richard Lourie Op-Ed article on demise of Pravda after 84 years as newspaper of Communist party; recalls that Stalin was first editor, giving paper its voice and personality; says paper really began dying when he did (S) ","Lenin, the Bolsheviks' chief, founded the paper, but it was Stalin, the former poet and future mass murderer, who was its first editor and who gave the paper its voice and personality. He once proposed printing a dummy copy for Lenin, who was writing inconveniently truthful articles. When Nikita Khrushchev denounced Stalin in 1956, it was n't considered news fit to print, but the paper did use a few code words about the Stalin era, referring in articles to that era's'' excesses'' and'' arbitrariness''-- euphemisms for the slaughter of millions. Richard Lourie is the author of the forthcoming novel'' The Autobiography of Joseph Stalin.''"
"Linda J Wachner, chief executive of Warnaco Group, is under fire for her role as chief executive of Authentic Fitness Corp, Warnaco's sportswear division that was spun off in 1990; Wachner's efforts to reunite two companies has Wachner tripping over herself; while $502 million stock deal for Authentic Fitness has some logic to it, it would add some $40 million to Wachner's own net worth and has angered a partner that Authentic does business with; investors and analysts are miffed enough with her indelicate handling of the matter that for now, she has had to back off, scrapping the bid on July 25; photo (L) ","Then, on June 6, Warnaco announced its Authentic bid. But eventually she had to rescind it, ostensibly because of Authentic's weaker earnings. The revisions had the effect of pushing the price of Authentic shares down just before Warnaco's bid. Annual pay: $ 16.57 millionLinda J. Wachner Chief executive of Authentic Fitness Corp. Annual pay: $ 2.55 millionCorrection: August 11, 1996, SundayA table last Sunday with an article about the dual roles of Linda J. Wachner as chief executive of the Warnaco Group and the Authentic Fitness Corporation An article in the Money and Business section on Aug. 4 about a canceled merger bid between the Warnaco Group and the Authentic Fitness Corporation mispelled the given name of a former Warnaco executive and misstated the timing of her departure."
Article on male executives who leave their wives and children in the countryside and the beaches during the week to go to work in Manhattan and its suburbs and reunite with their families on weekends; photo (L) ,"Still, temptation hangs in the summer air as much as it did 41 years ago when Billy Wilder made his classic film'' The Seven Year Itch.'' What a grand idea to dispatch the family to summer Shangri-Las! Brooke Astor, who summers in Maine, says she sees more wives by themselves simply because men must work harder to pay the bill.'' Women may be more likely to take summer romances more seriously, Dr. Fried said.'' But for many of the people whose marriages survive summer after summer of separation, the seasonal escapes are profoundly rewarding. He can be a slob for the whole summer, and I do n't know about it.'' John Cheever described such partings poignantly in his story'' The Summer Farmer.''"
Finding of Clovis-style spear points in Siberia noted; photo; spear points have been believed to be distinctly American invention (S) ,"Not so long ago, scholars seemed close to agreement on when and how ancient people first colonized America. About 12,000 years ago, hunters followed their mammoth and mastodon prey across the Bering land bridge from Siberia into Alaska, then southward throughout the Americas. The clearest pieces of evidence were their gracefully fluted stone spear points, thought to be a distinctly American invention. Recent discoveries show humans in the New World much earlier, and last week American and Russian archeologists reported finding for the first time one of the Clovis-style spear points in Siberia, near the city of Magadan. The Siberian point appears to be only 8,300 years old and not exactly like the American weapons, but close enough to force reconsideration of where the technology was developed first-- in Asia or America. JOHN NOBLE WILFORDJuly 28-August 3"
"Op-Ed article by Steve Goldsmith, mayor of Indianapolis and Republican nominee for Indiana governor, welcomes dismantling of Federal welfare system; says cities should integrate assistance with encouragement for responsible fatherhood and work; notes cities can dismantle welfare bureaucracy and be flexible (S) ","Last week's historic action to dismantle the Federal welfare system could not have come too soon. Under the existing welfare program, intact families are punished by the system, and the government takes the place of the father. But the long-term benefit of encouraging family formation far outweighs any short-term increase in the cost of administering welfare. * Cities can transform welfare into a jobs program. * Cities can dismantle the welfare bureaucracy. Recently I met with a group of 30 welfare recipients enrolled in an innovative job-training program in New York City. I asked them if their welfare caseworkers had helped them find jobs. The current welfare system is like most government agencies. Instead of paying welfare workers to hand out checks, we must pay organizations for finding people jobs."
New Jersey Transit officials talk with riders in public session held every three months at Port Authority bus terminal (In Brief) (S) y ,"James Gilligan, a New Jersey Transit manager, waited in the Port Authority Bus Terminal in Manhattan on Tuesday under a big red banner that said,'' Come Talk With Us.'' She usually shows up when New Jersey Transit, along with representatives from the Port Authority and other bus companies, set up this table to take questions from commuters. On Tuesday, New Jersey Transit officials fielded questions that varied from bus schedules to ticket sales. And of course there were questions about fares.''There is no fare increase this year,'' said Carl Pulaski, director of terminal operations for New Jersey Transit.' Five years ago, it was the Port Authority that got most of the action, chiefly demands for better security and cleaner restrooms."
"'truth,' meet consequences**Demise of Pravda, oracle of Soviet Communism, noted; photo (S) ","In the Soviet Union, those lucky few who could read both the official press and Western newspapers might have felt they were reading about two parallel universes-- in Pravda's case, a universe remarkably predictable, since everything fit the lessons the Communist rulers wanted readers to learn. With the Soviet collapse, though, much of the Russian press set out to adopt global journalistic standards: Not always objective, but at least intent on engaging readers with something that rang true. Somehow, the old Communist Party organ ( whose name, ironically, means'' Truth'' ) poked along as the organ of truths only a Communist could see."
"Anger of Mexicans at downward economic slide and wanton looting of public treasury by corrupt officials discussed; photo; many Mexicans blame Nafta, even though experts make compelling case that country's misery is caused by clumsy peso devaluation in 1994 and by subsequent recession (S) ","In recent months, she has been nursing her anger over Mexico's economic calamity. Like many of her compatriots, she suspects that Mexico's association with the United States and Canada in the North American Free Trade Agreement is one cause of her downward slide. In that context, the trade treaty, which was preceded by reforms opening Mexico to foreign investment, seems almost certainly to have saved Mexico from meltdown. A national sounding taken in June by the Mexico City newspaper Reforma found that 67 percent of Mexicans believed that the Government was having little or no success with the free-trade treaty. In several recent cases the effects of the political scandals have been straightforward,'' said Jonathan Heath, an economist in Mexico City."
"Richard Horan discusses his novel, Life in the Rainbow, about life in a mental institution, and his own childhood in Darien, Conn; interview; photo; book is based on his experiences as aide in Midwest institution; 38-year-old Horan is also English teacher (S) ","world.'')The opening fable was not in the book originally.'' But the language reflects the mental illness unique to each patient-- and administrator, for that matter. For Mr. Horan, his Darien days reminded him of Charles Dickens.'' Eighty percent of all my friends I went to Darien High School with. The Rainbow's new owners are angling to dump residents who are wards of the state and bring in private patients who can pay big bucks.''Mr. Horan's book did not immediately attract a publisher.'' To have the word novel attached to my book really makes me proud,'' said Mr. Horan. Now there's this business aspect of the whole thing,'' he said, adding,''"
Federal Election Commission suit charging Christian Coalition has illegally shed nonpartisan posture to help Republican candidates noted (S) ,"The bipartisan Federal Election Commission last week sued the coalition, arguing that through the guides and other activities, it had illegally shed its nonpartisan posture to help Republicans campaign-- including former President George Bush, Speaker Newt Gingrich, Senator Jesse Helms and Oliver L. North. As Trevor Potter, a Republican on the commission who has since resigned, wrote,'' The crux of this enforcement action is that the Christian Coalition should play by the same rules as everyone else in the political battlefield.''Ralph Reed, the coalition's executive director, brushed off the suit, noting that the F.E.C. has lost a handful of recent court cases."
Judith H Golden letter scorns those who suffer from swimsuit trauma ,"To the Editor:''More Arduous Than Childbirth, It's the Time to Pick a Swimsuit'' ( News and Topics, July 14 ) is the silliest, most out-of-date article I've read in a long time. Do you really believe that women are so focused on their bodies that'' buying a bathing suit stands second only to giving birth as one of the most dreaded chores in the female curriculum''?Since when is childbirth a dreaded chore? Maybe women felt that way at one time, but hardly today. And as for buying a bathing suit, it should take about as much time as flipping through your favorite catalogue and making a toll-free call. Articles like this serve to reinforce the stereotypical image of women who are too busy thinking about their bodies to ever crack the glass ceiling."
Gilbert Hawkins letter in defense of cicadas (S) ,"Your brief article'' Why Are Oaks Turning Brown? The insect that emerges in such great numbers every 17 years may often be called by the nickname 17-year locust, but it is not a locust and should not be confused with one. It is said that early settlers, lacking a better explanation for their numbers, assumed that the 17-year insects were locusts. In fact, they are periodical cicadas. Periodical cicadas are among the longest-living insects. Though other broods will be emerging in other parts of the country, we have had the pleasure of a rare natural phenomenon. The cicada's visit is over for another 17 years. LeoniaThe writer is resident naturalist at the Elisabeth Morrow School in Englewood."
"Janice M Cauwels letter says purpose of New Jersey's ongoing health insurance reform is not to benefit citizens, but to advance political careers ","To the Editor: Your article about New Jersey's Genetic Privacy Act ( News and Topics, June 30 ) offhandedly concludes that in the drafting of the measure'' the only losers were health insurers, who warned that it would drive up rates.'' The 1992 health insurance law that this act modifies has already robbed self-employed professionals of essential medical treatment: we were disqualified from our group health insurance and singled out for unfair cost burdens imposed by inferior individual coverage that many can not afford. Like the Genetic Privacy Act, the indifference to our plight makes one thing clear: The Legislature neither anticipates nor cares about the consequences of its gung-ho meddling with health insurance laws. The purpose of New Jersey's ongoing health insurance reform is not to help the state's citizens."
Letter by George S Katsarakes on June 16 article on recommending piecework as successful motivation technique&#xFFFD; ,"Over and over, I've seen that driving people or encouraging them to increase output with little regard to all facets of a production-type job is irresponsible leadership. In addition, such a system discourages operators from learning new skills, helping less experienced co- workers or developing a team approach on the production line. Unnecessary inventory in both components and finished products is another byproduct of the piecework system. Furthermore, the examples cited in the article were not representative of production lines but were more typical of small businesses, in which individuals make a complete product and which are easier to manage. Long Island City, QueensThe writer is an executive at the Eagle Electric Manufacturing Company."
Letter by J Ira Harris on June 30 article on corporate raiders; says he shocked to find Jay Pritzker and his family mentioned in the article&#xFFFD; ,"To the Editor: For the past 30 years, it has been my privilege to know and work closely with the Pritzker family. ' Where, Oh Where Have All the Corporate Raiders Gone?'' ( June 30 ) and find Jay Pritzker and his family mentioned in the article. Any investment banking firm that has worked with the Pritzkers knows that their first rule is never to engage in a hostile takeover. As for the use of junk bonds, to the best of my recollection, only once did the Pritzkers issue a bond that could qualify as a high-yield debenture. These bonds were redeemed early at a premium. J. IRA HARRIS Chicago, July 2The writer is a senior managing director at Lazard Freres & amp; Company and a former senior managing director at Salomon Brothers."
Letter by T P Thompson on June 23 Viewpoint article on Social Security ,"To the Editor:''For Social Security, More Gain, and Less Pain,'' ( Viewpoint, June 23 ) does not mention a source of additional income for the fund. Why should the deposit basis be cut off at $ 62,700? Taxpayers, by not having to make contributions above this wage ceiling, now pay an ever-decreasing effective percentage rate. T. P. THOMPSON Evans City, Pa., July 5"
Roundup of recent events in economics and business; graph; drawing; photos (L) ,"Under the new system, states will manage their own programs with their own rules. But last month, executives who make buying decisions reported weaker demand. And job creation slowed in July, sending the unemployment rate a bit higher. The F.C.C. issued elaborate rules-- that is, if you consider 500 pages of rules elaborate-- determining how the Bell companies must open their networks to competition later this year. He plans to cut the vast network of subsidies to families and state businesses and to bring on competition in areas like bus routes and oil refineries. MUTUAL FUNDS He left there two months ago after turning the giant fund in a cautious direction a bit prematurely."
New York Times is looking for articles on how one works and still has a life in the stressful 90's; drawings ,"How do you work and still have a life in the stressful 90's? Maybe you bang out business memos on your laptop during Olympics breaks. Dictate letters to a tape recorder as you shower. Perhaps you sub-contract some number-crunching to your whiz kid teen-ager, or maybe you have secret skills for avoiding that biggest of business time-wasters: the meeting. Send your story of clever time-management to On the Job, Money and Business, The New York Times, 229 West 43d Street, New York, N.Y. 10036. Or by E-mail to onthejob@nytimes.com. Include your phone number. All sub missions become the property of The Times and may be republished in any medium."
Article of mutual fund investments of Securities and Exchange Commission chairman Arthur Levitt Jr; table; photo (L)x ,"Arthur Levitt Jr., the chairman of the Securities and Exchange Commission, is a very wealthy man ( in his previous life, he served as chairman of the American Stock Exchange, head of a publishing firm and a brokerage firm, and a director of several companies.)So what is Mr. Levitt's favorite investment? Mutual funds, which have become an American passion. Of course, most amateur investors do not have more than $ 15 million to spread among funds, as Mr. Levitt does. He also owns a lot of United States Government bonds, according to the source of all this information, his 1995 financial disclosure statement, which recently became public."
Boeing Co has agreed to buy aerospace and weapons businesses of Rockwell International; price to Boeing is a little more than $3 billion; photo (S) ,"Boeing bought the aerospace and weapons businesses of Rockwell, giving Boeing headway in areas outside its clear dominance in commercial aircraft. The divisions it bought have made everything from the space shuttles and B-1B bombers, to strategic nuclear missile components and rocket engines. And not least, the deal keeps the operations out of the grasp of McDonnell Douglas, which had been eyeing them. Rockwell gets to achieve its ambition of focusing on its fast-growing semiconductor and factory automation businesses. The price to Boeing, in complex structure of stock and debt assumption, was a little more than $ 3 billion. DIARY: AEROSPACE"
"Stanley Bulbach letter says New York City police did act against drug dealers in Chelsea, contrary to John Wolk's July 21 comment; says Wolk did not mention that he turned down many personal invitations to help community groups and police (S) ","When a drug dealer moved into a store on his block in Chelsea, the police were not denied surveillance opportunities but worked closely with local residents and community groups. The author did not say that he has turned down many personal invitations to help community groups and the police. When the dealer set up shop, the police immediately briefed all local community organizations. They explained that Criminal Court had just released the proprietor on parole from a previous conviction regarding the same activities just a block away. If the author is truly concerned about the crime on his street, he is obligated to contribute his fair share to the public's effort to learn why Mayor Giuliani is cutting vital services like our police while other crime problems still plague us."
"Dr Susan Boiko letter suggests selling old lumber from Coney Island boardwalk as souvenir of Brooklyn, and using money for boardwalk maintenance (S) ","To the Editor: Where others see a disorganized pile of boardwalk lumber, I see tremendous opportunity ('' Coney Island's Worn Welcome Mat,'' July 14 ). Why not take boards that are beyond repair, saw them into foot-long segments, brand them'' Official Coney Island Boardwalk,'' sell them for $ 50 each with a certificate of authenticity and use the money for boardwalk maintenance? I'd pry up a plank in my Cincinnati deck for a piece of Brooklyn, even though the whole family grew up in that rival territory, Queens. SUSAN BOIKO M.D. Cincinnati"
Arlene S Koenig letter says Astor Place residents in New York want balanced economic growth (S) ,"To the Editor: As for the changing nature of Astor Place ('' Kaleidoscopic Astor Place: Will the Funk Go?,'' July 21 ), I am neither excited or frightened by the changes. Rather I expressed the view shared by many residents in our neighborhood regarding Kmart. We desire economic development that maintains a balance between the commercial and residential interests, not development that is moving in the wrong direction and will have a damaging environmental and economic impact on the area. ARLENE S. KOENIG President The East 8th/9th Street Block Association"
Karen E Miller letter defends Frederic Fekkai's $500 haircuts; says he gives her 'extra edge' for success (S) ,"To the Editor: I disagree with your description of the Frederic Fekkai hair experience ('' The Going Rate in the World of Haute Coiffure: $ 500,'' July 14 ). In a youth-oriented culture and business world, appearance is important for success. I have been a client of Frederic Fekkai for five years, and his many years of being successful, patronized by famous names, is testimony to his skill. He gives me and, I would conjecture, a majority of his clients, that extra edge needed to succeed, by feeling confident that you look your best. I go there not to be seen because, believe me, a wet head wrapped in a towel and baggy smock is not one's most flattering state. KAREN E. MILLERUpper East Side"
Reports of new peace initiatives by Israeli Prime Min Benjamin Netanyahu noted; photo (S) ,"Amid a flurry of news leaks about secret diplomatic initiatives by Prime Minister Benjamin Netanyahu, his Government moved to tighten Israel's hold on the West Bank and Golan Heights. It canceled the previous Labor Government's curbs on building in Jewish settlements and and ordered construction of two highways in the West Bank and two new bridges to the Golan Heights. Meanwhile, reports surfaced that Mr. Netanyahu had traveled discreetly to Europe to propose an Israeli withdrawal from southern Lebanon in exchange for quiet on the northern frontier. Syria flatly rejected the'' Lebanon first'' idea as a diversion from what it considers the real issue: the Golan Heights."
Medical risks to women from pregnancy noted (S) ,"Most concerns involving pregnancy and birth focus on the developing fetus or the newborn. Often getting little attention these days, experts say, are the adverse effects on the mothers. A Department of Health and Human Services report released last week said the number of American women who die or suffer serious health consequences due to pregnancy and childbirth appears to have been greatly underestimated. The reported maternal death rate of 10 per 100,000 live births may be less than half the actual figure, it said. And there are an estimated 3,100 hospitalizations for pregnancy-related complications for each maternal death. Experts said many Americans have come to believe that childbirth is either risk-free or easily managed by modern medicine. The vast majority of pregnancies end normally, they said, but people should n't underestimate the hazards that remain."
Italian military tribunal's bizarre verdict freeing former SS captaiin Erich Priebke noted (S) ,"Shock and outrage erupted across Italy when a military tribunal found a former SS captain, who had admitted to his role in the Nazi massacre of 335 Italian civilians outside Rome in March 1944, guilty of multiple murder but set him free nonetheless. The bizarre verdict-- based on a tangled argument that was dubbed'' miserable and grotesque'' in one typical newspaper comment-- has brought about fresh indictment of Italy's justice system, and particularly its military courts, which critics say were the wrong place to try a former Nazi who claimed he was just obeying orders. Mr. Priebke is expected to remain in a Roman jail while Italian and German authorities discuss the extradition request."
India's tenacious rejection of treaty to end nuclear weapons testing noted (S) ,"The Clinton Administration, with an eye on November, wanted a glittering signing ceremony in September for a treaty to end nuclear weapons testing worldwide. Britain, China, France, Russia and the United States are the five acknowledged nuclear weapons powers; India, Israel and Pakistan are assumed to have clandestine programs. Last week, soon after China became the last nuclear power to declare a moratorium on testing, India's Foreign Minister, Inder Kumar Gujral, publicly reiterated New Delhi's determination never to renounce the nuclear option. So clouds are gathering over the dream of a September signing."
"Britain's scheduled destruction of more than 3,000 frozen human embroys noted; law limits storage to five years (S) ","Anti-abortion groups expressed outrage and the Vatican called it a'' pre-natal massacre'' when Britain scheduled the destruction of more than 3,000 frozen human embryos-- four-cell organisms fertilized in vitro that had waited in vain for five years for implantation in a human womb. But British clinics went ahead as scheduled last week in compliance with a law stipulating that unclaimed human embryos can not be stored for more than five years. Embryos have been destroyed before but this was the first time such a huge number were disposed of according to law and with this sort of publicity, reviving in a vivid way all the debate surrounding the issue of what life is and when it begins."
Cuban court's trial of US fugitive Robert Vesco for trying to defraud state-run pharmaceutical company noted; photo (S) ,"After having fled the United States to avoid arrest for the looting of $ 224 million from a mutual fund, and after having then worn out his welcome in Costa Rica and the Bahamas, the fugitive financier last week found himself in a Havana courtroom, facing charges that he tried to hoodwink investors in an unproven miracle drug called TX. Mr. Vesco has lived since the early 1980's in Cuba, where, American officials say, he has helped Fidel Castro's Government circumvent the American economic embargo and has aided the Medellin drug cartel in obtaining an air route over the island. But he may have gone too far when, according to Cuban prosecutors, he attempted to rip off a state-run pharmaceutical company headed by a nephew of Mr. Castro."
Public concern about flying and state of airline safety regulation discussed in light of Valujet and TWA disasters; photo (S) ,"Is the system safe? But how to square such reassurances with the inevitable barrage of reports about holes in the aviation safety net? The Federal Aviation Administration's inspection system is deemed ineffective. The solid part of the slices represents safeguards and back-up systems. Continually citing safety statistics smacks of laurel-resting, and drains away any urgency to improve the system. ' They really expect that nothing is ever wrong, and when they hear that sometimes it is, they are upset.''In a Congressional hearing on aviation safety after the Valujet crash, Valujet executives said the kind of problems they experienced were hardly unique to their airline. There are efforts under way to get more information to travelers about the relative safety of the airlines."
Blurred definition of democracy in world in which more than 100 nations now call themselves 'democratic' discussed; photos of voters casting ballots from Mongolia to Chad (S) ,"As the American political convention season looms and the streamers and balloons come out to celebrate the democratic process and candidates in the 53d United States Presidential election, scores of much younger democracies all over the world are still at their drawing boards. Elections at all levels are now held in two stages, with the first round intended to weed out smaller parties and factional candidates, encouraging voters and candidates alike to concentrate political power. systems inherited from colonial powers have proved troublesome in many countries. Now a fragile coalition, still hoping to coalesce into a coherent political entity, holds power. Is Opposition"
"Isabel Wilkerson comment on her unease about flying to and from Europe after TWA crash off Long Island; says she was almost indignant that bags were not searched at Heathrow, and really angry on arriving home in Chicago when she and her husband, perhaps the only black passengers, were thoroughly searched and questioned by Customs (S) ","The flight attendant greeted passengers with copies of The Evening Standard, its headline in full cry about a jet exploding and its picture of a T.W.A. 747. There were murmurs on board that'' this was the safest plane in the world'' and'' how could this happen at J.F.K.?'' People who fly a lot figure they can protect themselves by avoiding planes with troubled safety records or airlines cited for lax maintenance, but there is nothing anyone can do to avoid a missile or bomb. But a Customs agent dug through our suitcases just the same to make America safe from the two of us, perhaps the only black people on the plane."
"Happy tunes of Democrats this year, despite ideological divisions, discussed; formidable position is attributed less to fresh ideas than to Bill Clinton's agility at taking ownership of Republican ideas; photo (S) ","Party leaders no longer dismiss out of hand talk that maybe, just maybe, Democrats will retake Congress in November. The party is intellectually adrift,'' he said.'' Maybe Mr. Clinton deserves praise for finding common ground with the party that controls Congress. That is what today's Democratic Party offers,'' the document says.'' ' We've seen tremendous unity in this party,'' he said.'' Maybe some people find unity within the Democratic Party to be something of an oxymoron. we are.''Others argue that the Democratic Party will eventually have to resolve an identity crisis.''"
"Bird for Bird column pays tribute to late ornithologist Roger Tory Peterson, with quotes from his colorful descriptions of birds and their behavior (S) ","Alcids are duck-like sea birds with stubby necks. Buteos or Buzzard Hawks are chunky, with broad wings and broad rounded tails. Accipiters have short rounded wings, long tails. Falcons have long pointed wings, long tails. A medium-sized white Heron with a black, bill, black legs, and yellow feet. The only slate-gray duck-like bird with a whitish bill.... In flight, a white border shows on the hind edge of the wing. In any plumage recognized by the very long straight snipe-like bill and white lower back, rump, and tail. It has a flashing white stripe in the wing. Peterson reserved some of his finest writing for bird calls. Black and White Warblers: Bird for Bird / Roger Tory Peterson"
Bob Dole's hunt for issue to define his Presidential campaign discussed; photo (S) ,"A playful Mr. Dole waved anyway and bellowed:'' Unlike most politicians, Mr. Dole, a lifelong legislator, is not comfortable making promises. As a legislator, and certainly as Senate majority leader, Mr. Dole's job was not to make promises but to make deals. But over all, Mr. Dole's tendency to withhold has not helped. You're important, and you will be important in a Dole Administration.'' Sometimes, in a particularly deft act of circularity, Mr. Dole will make a promise, but only about promises:'' We need a President who will tell you something and then deliver on it,'' he said last month.'' Now, 16 months into his formal candidacy, it may be time for Mr. Dole to start making commitments."
"Russian newspaper offer accounts of bizarre happenings and anticipated disasters, which always appeal to readers (S) ","In America the summer brings long lines for disaster movies. With That?Last week the riveting news from the small city of Berezniki in the Urals was that police broke up a ring of human flesh peddlers, although the salesmen tried ( and for a while succeeded ) to pass off their goods in the local market as veal. Only then,'' according to the Itar-Tass News Agency,'' was the horrible suspicion revealed.''Turning humans into salable meat has created more than one big story this summer. Last month, a Russian security guard in a city 500 miles southeast of Moscow killed a neighbor, cut him into pieces and decided to make him into a stew."
"Atlanta's experience with Olympics discussed in light of competition among other cities to host future Games; Olympics seem to have relaced world's fairs as new gimmick of city building, but this year's event is so heavily commercialized that International Olympic Committee says it will never again approve privately-financed Olympics without at least government financing guarantee; photo (S) ","Move Over, Izzy''The Olympics have replaced the World Fair as the new gimmick of city building,'' said Mitchell L. Moss, the director of the Taub Urban Research Center at New York University. New York is one of the cities where there has been substantial talk of bidding for the 2008 Summer Olympics.''We have n't had a major new highway or park in New York since Robert Moses,'' Mr. Moss said.'' ,'' he said,'' I'm even more convinced New York would be the perfect host for the Olympics.''Expressions of interest have also surfaced in Boston, Chicago and other cities."
Calls for racial reconciliation within religious right discussed in light of meeting called by Ralph Reed of Christian Coalition to protest burnings of Southern churches; photo (S) ,"WHEN Ralph Reed, the head of the Christian Coalition, called a meeting several weeks ago to protest the burnings of Southern black churches, an understandable skepticism hung in the air. Over the last few years, calls for racial reconciliation have become commonplace throughout much of the religious right. At a 1994 meeting in Memphis, a coalition of 21 white Pentecostal groups voted to disband and join forces with black co- religionists. Is the new talk of racial tolerance inconsistent with the Christian right's broader politics-- including its hostility to homosexual rights? Many people attend despite the racial sermons, not because of them."
"Chaos in Burundi, death struggle between Hutus and Tutsis, reviewed; photo; Maj Pierre Buyoya, who led recent coup, received political training in US, as well as US aid funds for fostering democracy, and did push Burundi to brief moment of democracy after his last coup in 1987 (S) ","ONE of the many diplomats now struggling to end the chaos in Burundi says that a former Burundian minister sincerely believes that an American aircraft carrier is cruising Lake Tanganyika, ready to invade. The new President, it turned out, got his military training in Belgium and Germany but his political training in America, and was well known to a few Americans, including former President Jimmy Carter. Helped by as much as $ 145,000 from the U.S. Agency for International Development, money earmarked for fostering democracy, Major Buyoya visited the Carter Center at Emory University in Atlanta, was an observer at the South African elections and designed studies of Burundi's refugee problem and justice system."
"Philip Taubman Editorial Notebook describes museum at Los Alamos, sobering place where eerie sense of destructie power still haunts and murmur of history is inescapable; says exhibits should serve to educate, not indoctrinate, visitors ","Most of the early laboratories and buildings are gone, but the plateau is now filled with the'' Tech Areas'' and other installations of the Los Alamos National Laboratory, successor to the Manhattan Project as the epicenter of American nuclear bomb research. Reasonable people can disagree about the bombing of Hiroshima and Nagasaki and the virtues of the nuclear age. The museum at ground zero in Hiroshima is no less slanted in its own way than the one in Los Alamos. The Energy Department and the Los Alamos National Laboratory owe more than a nuclear sales pitch to Americans who journey to this remote and solemn spot."
