abstract,summary
"Staples Inc has agreed to acquire Office Depot in stock swap valued at $3.4 billion; combined company, which will be called Staples the Office Depot, will have more than 1,100 superstore locations in 46 states and 10 foreign countries, and combined revenue of roughly $10 billion; transaction that would create nation's largest retailer of office supplies (L) ","Under the terms of the transaction, which is expected to be a tax-free exchange of shares, Office Depot shareholders will receive 1.14 shares of Staples common stock for each share they own. Thomas Stemberg, chairman and chief executive of Staples, said.'' For all of 1995, Office Depot earned $ 132.4 million on revenue of about $ 5.3 billion. Hooking up with Staples will certainly strengthen those areas.''Once the companies have merged, David Fuente, 50, chairman and chief executive of Office Depot, will become the chairman, with Mr. Stemberg, 47, serving as chief executive. Office Depot was advised by Merrill Lynch and the Peter J. Solomon Company. Even as Staples was gaining a company, it lost its chief financial officer."
"City of Philedalphia, in court settlement reflecting deep concern over repeated cases of police corruption and racial bias, agrees to expand supervision over police force; new program is aimed at preventing kind of misconduct that led to guilty pleas by six officers on corruption charges in '95; Mayor Edward G Rendell, who insists force has no systematic problems, says settlement is most ambitious anti-corruption program ever undertaken by Police Department; terms of settlement discussed (M) ","In a court settlement reflecting the city's deep concern over repeated cases of police corruption and racial bias, Philadelphia agreed today to expand supervision over the police force. The city also agreed to computerize reports at all police stations, where officers now record their activities by hand and typewriter. The union leader said he had not yet read the full text of the agreement, but he vowed to take the city to court if any of the initiatives violates the police union's collective bargaining agreement with the city. Costello said that in addition to his other concerns, the creation of new monitors over the department would create redundancy because the city already has a Police Advisory Commission, which operates like a civilian review board, and the department's Internal Affairs Division."
"Economic Scene column on increased airport security focuses on belief of Robert Hahn, resident fellow at American Enterprise Institute in Washington, DC, that extra resources spent to deter airline terrorism could be better used elsewhere; says Hahn looks only at cost of time, extra half-hour both airlines and Federal Aviation Administration now ask passengers to set aside for preboarding rituals; holds Hahn puts cost of an extra-half hour at $5 billion a year; drawing (L) ","THE loss of 230 lives on T.W.A. Flight 800, most likely to a bomb, shows once again that the price of airline safety, among other things, is slower travel and higher ticket prices. It costs passengers and the airlines time and money for everything from bomb-sniffing German shepherds to the now-familiar game of'' 20 questions'' at the check-in counter. Not everybody puts a high price on the extra time-- a 9-year-old en route to Orlando to visit Mickey and you end up with $ 135 million as the cost for each life saved, provided new airport precautions actually cut sabotage deaths to zero. In the case of air safety, Mr. Hahn says, failing to calculate costs and benefits carries a special price."
"Republican Vice-Presidential nominee Jack Kemp, campaigning in Cincinnati, continues to folow low-key campaign strategy that has been deliberatly planned so that campaign focus will remain on Presidential candidate Bob Dole; photo (M) ","Aides say Mr. Kemp, who has never been shy about keeping up his political profile, is anxious to begin a far more aggressive campaign and to cram more events into his day. ' You will see things pick up in the Kemp campaign. Today, for example, Mr. Kemp repeated the pattern that he set on Tuesday in Michigan and Illinois. If you are undertaxed, you should not vote for Bob Dole and Jack Kemp; you'll be very unhappy. was the message to Mr. Kemp, whose younger son, Jimmy, is a quarterback with the Saskatchewan Roughriders of the Canadian Football League. But the orange was intercepted by Mr. Kemp's wife, Joanne, who sent the response:''"
"Pres Clinton says Iraq has pulled troops back from contested Kurdish enclave following cruise missile attacks, and that US-led air patrols met only token resistance in enforcing newly expanded no-fly zone; White House officials say back-to-back cruise missile attacks have forced Iraqi troops into at least temporary retreat from northern enclave, and momentarily defused crisis, even though Defense Dept reports Iraq has kept enough tanks in area to retain control of it; 20 to 25 Iraqi jet fighters flee south hours before expansion of no-fly zone, which brings American-led air patrols north to within 30 miles of Baghdad; map (M) ","After two American missile strikes, Iraq pulled back most of its troops from a contested Kurdish enclave today, and United States-led air patrols met only token resistance enforcing a newly expanded prohibition on Iraqi military flights, President Clinton said. Some 20 to 25 Iraqi jet fighters fled the south hours before the United States expanded by the area in southern Iraq where they ban the use of Iraqi aircraft. Administration officials credited the success largely to the cruise missiles. Military planners acknowledged today that not all 44 Navy and Air Force missiles may have hit their targets, but enough reached their marks to destroy or disable Iraqi air defenses in the expanded area and make it safe for allied warplanes to patrol the zone."
"Bob Dole campaign, in stark departure from conventional fare of 30-second political advertisements, will reintroduce its candidate to public in five-minute network commercial entitled Portrait of a Man; photo (M) ","In a stark departure from the conventional fare of 30-second political advertisements, the Dole campaign will reintroduce its candidate to the public in a five-minute network commercial on Thursday night. The Dole campaign believes that five minutes is enough to draw people's attention, but not so much as to strain it.'' People do n't watch five minutes; that's the conventional wisdom.''The Republican National Committee previously broadcast a one-minute biographical commercial about Mr. Dole. But the Clinton campaign has broadcast no commercial longer than 30 seconds, and tonight the Dole campaign also began broadcasting a more conventional, 30-second advertisement, attacking the President on the economy and promoting Mr. Dole's economic plan. The advertisement features some of the same people."
"William Safire Op-Ed column says Kurds have been betrayed by their leaders; urges warring factions to merge, make deal with US and to turn away from Iran (M) ","This head of the Barzani clan did not live to see the murder of three of his sons by Saddam Hussein, nor the use of poison gas to kill thousands of Kurds at Halabja. When the Barzani delegation, including a young son, dropped by, I put this advice to them in a column:'' The Talabani faction should cut ties to Iran and the Barzani faction to Saddam. After a force of 4,000 Iranians slipped into Iraq for two nights in late July to help bolster the Talabani faction, leaving behind arms, Barzani complained in a fax to an N.S.C. staffer, Steven Grummon; no response. That's when Massoud Barzani, feeling isolated and outgunned, committed the biggest blunder of his life."
"Republican Presidential candidate Bob Dole, campaigning in Des Moines, Iowa, embarks on new style of speaking to and fielding questions from forum consisting of political backers (M) ","Even Mr. Dole's audience here seemed uncertain what they were witnessing at first, as they settled into seats in the stockroom at the headquarters of Casey's General Stores in this suburb of Des Moines. For five very long seconds, he and Mr. Dole scanned the silent audience until Mr. Dole, sheepishly, raised his own hand. Accordingly, Mr. Dole's aides said today that they were pleased, for example, by the coverage of a forum he held in Colorado Springs on Tuesday night. If Mr. Dole's appearances today had any overriding purpose, it was to present another defense of his economic plan against attacks from the White House that it favors the rich.''What the President is saying is some people do n't need the tax cut,'' Mr. Dole said.''"
"Bob Dole says that he will decline, at least for now, offer by White House for national security briefings that incumbent administrations customarily offer political challengers during Presidential campaigns (M) ","Bob Dole said today that he would decline, at least for now, an offer by the White House for the national security briefings that incumbent administrations customarily offer political challengers during Presidential campaigns. Presidential political aides noted this evening that such security briefings came at a potential cost because they could restrict a candidate's ability to attack a policy without being accused of violating national security secrets. Aides to the Republican Presidential nominee said the White House had first made the offer of a security briefing on Aug. 26.''Since campaign commentary about the Clinton Administration's foreign policy is generally based on past performance, not current operations, to this date there has been no need for Senator Dole to receive security briefings from the Administration,'' POLITICS: FOREIGN POLICY"
"Boeing Co says Frank A Shrontz will step down as chairman at end of the year, completing company's transition to leadership of its chief executive and president Philip Condit; Hambrecht &amp; Quist says Raymond J Minehan, its chief financial officer, will resign at end of September; Patrick J Allen, vice president of finance, is named to replace Minehan; Spelling Entertainment Group Inc says Tom Carson has resigned as chief financial officer (S) ","BOEING CO., Seattle, said Frank Shrontz would step down as chairman at the end of this year, completing the company's transition to the leadership of its chief executive and president, Phil Condit. HAMBRECHT & amp; QUIST, San Francisco, said Raymond J. Minehan, its chief financial officer, would resign at the end of September. Patrick J. Allen, vice president of finance, was named to replace Mr. Minehan. SPELLING ENTERTAINMENT GROUP INC., Los Angeles, a unit of Viacom Inc., said Tom Carson had resigned as chief financial officer. Executive Changes"
"Even though US military retaliation against Iraq for attacking Kurds may have been successful in forcing withdrawal of Iraqi army from Kurdish enclave in northern Iraq, Pres Saddam Hussein has nonetheless achieved victory of his own; he has succeeded in fracturing Kurdish unity that US has spent past five years trying to preserve, and has regained substantial influence over area he has yearned to recover since defeat in Gulf war; photos (M) ","Last Friday, as Saddam Hussein sent tens of thousands of troops toward the protected Kurdish enclave in northern Iraq, American diplomats raced to the United States Embassy in London in a last-ditch attempt to save the fractured Kurdish alliance that has been a bulwark of United States policy in the region. Ever since the chaotic end to the Persian Gulf war in 1991, the United States had tried to hold the Kurds together to deny Iraq or Iran any pretext to move into the enclave. Mr. Barzani's troops surrounded Erbil three months later. While the United States tried to keep peace, other nations tried to intervene. In early August Iranian troops attacked a rebel Iranian Kurdish group that sought safe haven in northern Iraq, in the hills controlled by Mr. Talabani's forces."
"Dick Morris, former White House political adviser who resigned in sex scandal, signs book deal with Random House; architect of Pres Clinton's re-election strategy, reportedly will write about last two years as chief campaign strategist (S) ","Dick Morris, the former White House political adviser who resigned after his liaison with a prostitute was made public last week, has signed a book deal with Random House, the publisher said last night. Morris, an architect of President Clinton's re-election strategy that emphasizes the family, will write about last two years as the President's chief campaign strategist, Random House said. The statement also did not say if the book deal had been in the works before Mr. Morris resigned last Thursday, the day President Clinton accepted the Democratic Party's Presidential renomination at its national convention in Chicago.''Morris has unique experience,''"
Article discusses career of San Diego Padres baseball player Ken Caminiti (M) ,"So it ca n't be that great a surprise that Ken Caminiti has now fashioned baseball's most famous craving for a candy bar since Reggie Jackson had one named for him. Caminiti was 1 for 4 in the game, with 1 run batted in and a stolen base.'' I'm going to go out on the field no matter what. A gamer is what the Padres know Caminiti to be. Caminiti does. Last month, Caminiti hit.344 as the Dodgers constantly pressured San Diego. Fortunately for the Padres, Caminiti is n't absent often. I ran one sprint, threw two baseball warm-ups, then played third base.''And hit the two home runs in three at-bats before being lifted from what by then was a Padres rout."
Andre Agassi's victory over Thomas Muster in quarterfinals of US Open tennis championships discussed; photo (M) ,"Muster said after Agassi threatened his serve with 19 break points and broke it 10 times.'' The last time Agassi met Muster at the Open was precisely two years ago in the 1994 quarterfinals. Muster was seeded 13th. Two years ago Agassi annihilated Muster in straight sets and went on to become the Open's first unseeded champion since Fred Stolle in 1965.Last night Muster crabbed throughout the match about the robust cheering section in the Agassi box.''The Agassi fan club is not the nicest of all,'' he deadpanned."
"Tampa Bay Mutiny defeat MetroStars, 2-0, in soccer (M) ","We had a meeting to try harder and start a new beginning tomorrow.''''It was a soul-searching situation,'' Peter Vermes said of the meeting.'' The bottom line is that we were fighting for first place and now we're in danger of missing the playoffs.''''We played with a lot of fear and they are tense,'' Queiroz said about his players, who showed little confidence against a Tampa Bay team that was missing its top two international players, Carlos Valderrama of Colombia and Giuseppe Galderisi of Italy. Frank Hejduk's first goal of the season just seven minutes into the game, the earliest goal the MetroStars have allowed all season, put the home team on the defensive."
Maureen Dowd Op-Ed column on resignation of Pres Clinton's political strategist Dick Morris because of sex scandal; says man who pulled off miracle of Clinton's makeover is trying to pull off miracle of his own makeover (M) ,"The good news was their marriage was on the cover of Time. Even Hillary Rodham Clinton, feminist and stander-by-her-man, called to console the kinky consultant. Morris has no time for therapy. He is merely the logical extension of the Oprah arias of Bill Clinton and Al Gore, who have exploited personal sadness for political gain in both their conventions. That is why Mr. Morris did n't lose a breath before nabbing the covers of both news magazines to brag some more about how he had saved Mr. Clinton from getting buried.''The President was not pleased when Dick got the cover of Time the first time around or the second time around,'' said one top Clinton aide.''"
"Study by University of North Carolina researchers finds that although American diet has improved during last three decades, fewer than 25 percent of people surveyed eat healthful one; study, first to compare national dietary trends over long periods in different economic groups of blacks and whites alike, also found that diet of wealthier whites had improved most dramatically; findings discussed; chart (M) ","The study, the first to compare national dietary trends over a long period in different economic groups of blacks and whites alike, also found that the diet of wealthier whites had improved most dramatically. The research looked at four groups: wealthier whites and blacks, and poorer whites and blacks. They found that in 1965, 9.3 percent of poorer whites, 4.7 percent of wealthier whites and 16.4 percent of poorer blacks reported the more healthful diets. In general, higher-income whites had done more than other groups to reduce their consumption of high-fat foods and eat more low-fat foods."
"Paul Griminger letter disputes Sept 2 news analysis, which mentions Bob Dole's criticisms of Pres Clinton as being too soft on Iraq (S) ","To the Editor:''How to Slap Iraq?'' ( news analysis, Sept. 2 ) mentions that Bob Dole suggested that President Clinton was'' soft'' on Iraq. It behooves us to remember that it was a Republican President who ended the Persian Gulf war even as Saddam Hussein, the Iraqi leader, remained in power and the majority of the elite Iraqi Republican Guard units were retreating essentially undamaged. While President Bush was probably under pressure by foreign countries to end the war when he did, it was nonetheless his decision. A complete defeat of Mr. Hussein would have prevented the situation in which we are finding ourselves today and will probably find ourselves again. PAUL GRIMINGERHighland Park, N.J., Sept. 2, 1996U.S. Missed Its Chance in Dealing With Iraq"
Caroline Heller letter on Aug 22 article on home design magazines (S) ,"To The Home Section: The picture of the two girls from House and Garden featured in'' Helter-Shelter: New Look for Dream Books'' ( Aug. 22 ) is beautiful to look at, provocative and alluring. The average reader will stop twice to gaze at this image. Yet some may consider the photograph lewd and in poor taste, bordering on child pornography. I find it interesting that a similar photograph of a young boy and girl, also fully clothed, in the same intertwined position would not evoke nearly as much debate. Why should images of homosexuality in children provoke moral outrage when images of heterosexual interaction in the average clothing advertisement go unnoticed?CAROLINE HELLERNew York"
Meredith Balk letter on July 25 article on reasons why people have plastic surgery (S) ,"She is quoted as saying that one reason she finally had a face lift was that'' it was hard getting waited on in When food shopping, might I be denied service on the grounds of a sagging chin, even if otherwise slim and elegant? Is this what Meals-on-Wheels is really for?Next is described a woman whose granddaughter'' started giggling and moving my blob of a double chin back and forth,'' shaming her into going to a plastic surgeon the next day. Can we face the world with these faces?"
"Eve Ashcraft letter on July 25 article on Jed Johnson, who died in TWA plane crash (S) ","It was an honor to work with Jed. On a Jed Johnson project you'd always be surrounded by gifted crafts people, the kind of people who wake up from dreams about how to perfect some aspect of what they would be working on that day, whether it was setting handmade tile, designing a piece of furniture or adjusting the color of Venetian plaster. My own work for him was as a decorative painter. Working for Jed was also an education. I saw beautiful furniture, fine fabrics and many amazing objects, paintings and custom-made fixtures. Jed and the many talented designers who worked for Jed gave us crafts people the opportunity to do our finest work, to be respected as artists and to meet other people like ourselves."
"Robert S McIntyre letter disputes Aug 30 letter by former US Trade Repr Carla A Hills, which suggested that Bob Dole's proposed tax cut is good idea (S) ","To the Editor: Carla A. Hills, the former United States trade representative, thinks that Bob Dole's tax cut is a great idea ( letter, Aug. 30 ). She says it will be a big help to American businesses,'' with 15 percent more of their earnings going to their bottom line.''But Mr. Dole's tax cut is n't 15 percent of anybody's earnings. It's 15 percent of Federal income taxes. Even the wealthiest business people pay only about a quarter of earnings in Federal income taxes, and many pay far less. So a 15 percent tax cut translates into, at most, 3.75 percent of earnings. But Mr. Dole's tax cut plan does n't affect corporate taxes. ROBERT S. MCINTYREDirector, Citizens for Tax Justice Washington, Sept. 3,"
Flora L Ramonowski letter comments on Aug 29 Metro Matters columnon Democratic primary election for Manhattan Surrogate court (S) ,"To the Editor: Judge Renee R. Roth says'' not in a billion years would I have expected to have a primary'' ( Metro Matters, Aug. 29 ). The problem with Surrogate Court is that no one has paid attention to it. So Judge Roth and others believe that the job is forever. Karen S. Burstein, the challenger, is not the only one calling for reform of the judicial system. The League of Women Voters, the Fund for Modern Courts and others have been pushing for court reform and merit selection. FLORA L. RAMONOWSKINew York, Sept. 3, 1996Surrogate Court Election Follows Party Rules"
Rowland J Hwang letter says his published Sept 3 letter on electric vehicles includes typographical error of his own making (S) ,"To the Editor: My letter published Sept. 3 includes a typographical error of my own doing. Actual emissions from gasoline cars are 6, not 600, times higher than exhaust emission standards. ROLAND J. HWANGBerkeley, Calif., Sept. 4, 1996Study of Electric Cars Ignores Recycling Gains"
Shares of Olivetti SpA climb as resignation of Carlo de Benedetti as chairman seems to raise investor hopes that company will emerge from five years of losses (S) ,"The shares of Olivetti S.p. A. climbed yesterday as the resignation of Carlo de Benedetti as chairman seemed to raise investor hopes that the company would emerge from five years of losses. Olivetti shares soared as much as 73 lire in the first 10 minutes of trading in Milan, before trading in them was temporarily suspended. de Benedetti resigned Tuesday night amid growing pressure from investors after they realized the company would not make good on promises to break even in 1996. Many investors hope the new chief executive, Francesco Caio, who is 39, will have a free hand to get the company out of the personal computer business, the source of most of the losses, which totalled 4.3 trillion lire, or $ 2.8 billion, in five and a half years.(Bloomberg Business News)INTERNATIONAL BRIEFS"
"French oil company Total SA says its net income rose 45.3 percent in first half of the year on higher oil prices and a 15 percent increase in production; Total says it earned 2.63 billion francs, or $519 million, in first half, up from 1.81 billion francs; sales rose 20 percent, to 80.66 billion francs (S) ","The French oil company Total S.A. said yesterday that its net income rose 45.3 percent in the first half of the year on higher oil prices and a 15 percent increase in production. Total said it had earned 2.63 billion francs, or $ 519 million, in the first half, up from 1.81 billion francs. Sales rose 20 percent, to 80.66 billion francs. Profits from oil production rose 53 percent, to 3.3 billion francs, while the company's earnings from refining rose 65 percent, to 674 million francs. While refusing to give an exact projection for the second half, Total's chairman, Thierry Desmarest, said improved profitability was likely.(AP)INTERNATIONAL BRIEFS"
"Cadbury Schweppes PLC says its pretax profits rose 12 percent in first half of its fiscal year; Cadbury earned 231 million pounds, or $361.7 million, in six months that ended on June 15, compared with 206 million pounds a year earlier; sales climbed 13 percent, to 2.3 billion pounds, or $3.6 billion (S) ","Cadbury Schweppes P.L.C. said yesterday that its pretax profits rose 12 percent in the first half of its fiscal year on growth in its main beverage and candy businesses, particularly its Dr Pepper brand. Cadbury earned $: 231 million, or $ 361.7 million, in the six months that ended on June 15, compared with $: 206 million a year earlier. Sales climbed 13 percent, to $: 2.3 billion, or $ 3.6 billion. The results include costs of $: 40 million related to the reorganization of its European beverage operations. Profits from beverages rose 20 percent, including a strong gain from United States operations. Cadbury took control of the Dr Pepper / Seven-Up Companies last year, making it the third-biggest maker of soft drinks in the United States.(AP)INTERNATIONAL BRIEFS"
"Booker PLC, British food producer, wholesaler and distributor, will buy discount food and goods wholesaler Nurdin &amp; Peacock PLC in transaction at 264 million pounds, or $409 million (S) ","Booker P.L.C., a British food producer, wholesaler and distributor, said yesterday it would buy the discount food and goods wholesaler Nurdin & amp; Peacock P.L.C. in a transaction at $: 264 million, or $ 409 million. Nurdin & amp; Peacock shareholders are to receive 14 new Booker shares and $: 154.5 in cash for every 100 Nurdin & amp; Peacock shares held. Shares in Nurdin & amp; Peacock soared 68.5 pence, to 199 yesterday, while Booker shares climbed 22 pence, to 382.(Bloomberg Business News)INTERNATIONAL BRIEFS"
"CRH Group PLC, an Irish building-materials company, says it will buy Tilcon Inc, US crushed-stone and concrete business owned by BTR PLC, for $220 million in cash and assumption of $109 million in debt (S) ","CRH Group P.L.C., an Irish building-materials company, said yesterday that it would buy Tilcon Inc., the United States crushed-stone and concrete business owned by BTR P.L.C., for $ 220 million in cash and the assumption of $ 109 million in debt. Based in Hartford, Tilcon is a large construction-materials company in the Northeastern United States, with 60 operations in nine states. CRH also said its first-half pretax profit had risen 13 percent, to 64.1 million Irish pounds, or $ 103.8 million. In 1995, Tilcon posted operating profit of $ 33 million on sales of $ 369 million. Following the purchase, the merged operations will have annual sales of more than $ 800 million.(Bloomberg Business News)INTERNATIONAL BRIEFS"
France's economy shrank four-tenths of 1 percent in second quarter from first; consumer spending fell 1 percent in second quarter after rising 2.5 percent in the first (S) ,"France's economy shrank four-tenths of 1 percent in the second quarter from the first, according to data released yesterday. The national statistics institute, which revised first-quarter growth downward to 1.1 percent from 1.2 percent, said the fall was partly caused by a drop in consumer spending. Consumer spending fell 1 percent in the second quarter after rising 2.5 percent in the first. Economists said the figures underlined the difficulties the Government faced in cutting the budget deficit to 4 percent of gross domestic product this year and to 3 percent next year from 5 percent last year in preparation for European monetary union.(Reuters)INTERNATIONAL BRIEFS"
"Wharf Holdings Ltd says its six-month net income fell almost 57 percent, compared with earnings in corresponding period last year that had been inflated by sale of Singapore unit; net profit fell to $1.302 billion (Hong Kong), or $168.4 million (US), in six months ended June from 3 billion a year earlier (S) ","Wharf Holdings Ltd. said yesterday that its six-month net income fell almost 57 percent, compared with earnings in the corresponding period last year that had been inflated by the sale of a Singapore unit. The decline masked a 37 percent rise in operating profit that was driven by the Hong Kong conglomerate's port and property divisions. Wharf's cable-television unit continued to lose money. Wharf said net profit fell to $ 1.302 billion ( Hong Kong ), or $ 168.4 million ( United States ), in the six months ended June from 3 billion a year earlier.(Bloomberg Business News)INTERNATIONAL BRIEFS"
"3Com Corp, which markets computer networking products, says it has named Poppe Tyson Silicon Valley in Mountain View, Calif, to handle its advertising account, which had been handled for six years by Anderson &amp; Lembke unit of Interpublic Group of Companies in San Francisco; billings are estimated at $15 milion to $20 million (S) ","The 3Com Corporation in Santa Clara, Calif., which markets computer networking products, said yesterday that it had named Poppe Tyson Silicon Valley in Mountain View, Calif., to handle its account, which had been handled for six years by the Anderson & amp; Lembke unit of the Interpublic Group of Companies in San Francisco. Billings were estimated at $ 15 million to $ 20 million. Poppe Tyson, which is a unit of Bozell, Jacobs, Kenyon & amp; Eckhardt, was awarded the account after a two-month review that had been narrowed to that agency and one other finalist, Woolward & amp; Partners in San Francisco. THE MEDIA BUSINESS: ADVERTISING-- ADDENDA"
"Television Production Partners, a consortium of 10 giant advertisers that was formed in 1992 to produce programming for members to sponsor, has been disbanded, though its efforts may continue on ad hoc basis (S) ","Some of the consortium's efforts may continue under the aegis of Myers Communications, a consulting company in Parsippany, N.J., where Mr. Myers is chairman; those include a series of television movies that the consortium was to produce with the Paramount Television unit of Viacom Inc. for the Fox Broadcasting Company division of the News Corporation. The consortium was founded by the AT&amp;T Corporation, the Campbell Soup Company, the Clorox Company, the Coca-Cola Company, the Adolph Coors Company, the General Motors Corporation, Mastercard International, the McDonald's Corporation, Reebok International Ltd. and Sears, Roebuck & amp; Company. And the Procter & amp; Gamble Company helped Paramount Television to develop two fall series for the ABC-TV network owned by the Walt Disney Company."
"Austin McGhie, president at Cole &amp; Weber advertising agency's Seattle headquarters, has been promoted to new position of chairman and continues as chief executive; Debby Kennedy, managing director of Portland, Ore, office, has been promoted to succeed McGhie as president; Brian Ribbey, senior vice president and group director of Cole &amp; Weber's integrated marketing group, hs been promoted to general manager (S) ","Cole & amp; Weber, a unit of the WPP Group, is making a series of top management changes. Austin McGhie, 40, president at the agency's Seattle headquarters, has been promoted to the new position of chairman and continues as chief executive. Debby Kennedy, 44, managing director of the Portland, Ore., office, has been promoted to succeed Mr. McGhie as president and will relocate to Seattle. Also, Brian Ribbey, 42, senior vice president and group director of Cole & amp; Weber's integrated marketing group, has been promoted to general manager. THE MEDIA BUSINESS: ADVERTISING-- ADDENDA"
"Teen-ager who left her 17-month-old son tied to park bench with shoelaces is arrested, Paterson, NJ, and charged with child abuse (New Jersey Daily Briefing) (S) ","A teen-ager who left her 17-month-old son tied to a park bench with shoelaces was arrested early yesterday and charged with child abuse, the police said. The infant's grandfather notified the police after his daughter, 17, returned home at 3 A.M. without her son, said Detective Andrew Murray of the Paterson police. The infant, whose hands were also bound with laces, had a burn on his right arm from a hot utensil, Detective Murray said. The State Division of Youth and Family Services took custody of the child. NEW JERSEY DAILY BRIEFING"
"James Williams, who had been reported missing at Greystone Park Psychiatric Hospital, is found hanging from a tree in wooded area on hospital grounds (New Jersey Daily Briefing) (S) ","The body of a Clifton man who had been reported missing at Greystone Park Psychiatric Hospital Monday night was found hanging from a tree yesterday afternoon in a wooded area on the hospital grounds, officials said. The patient, James Williams, 35, took his own life, said John McKeegan, a spokesman for the State Department of Human Services. Mr. Williams was sent to Greystone after he was found not guilty by reason of insanity in the 1992 fatal stabbing of his uncle. He won the right to wander unescorted around the hospital's ungated grounds by Judge Sylvan Rothenberg of Passaic County Superior Court, who issued an order last year based on the recommendation of staff members, Mr. McKeegan said. NEW JERSEY DAILY BRIEFING"
Assemblyman Shirley K Turner proposes legislation that would allow thousands of New Jersey children who have to cross busy highways to get to school to be able to ride bus (New Jersey Daily Briefing) (S) ,"Thousands of New Jersey children who have to cross busy highways to get to school would be able to ride the bus under legislation proposed yesterday. Assemblywoman Shirley K. Turner, Democrat of Ewing Township, said her bill would require the state to pay for so-called courtesy busing. The state now pays only to transport children who live two miles or more from school. Many local districts pay the bill for children who live closer. Ms. Turner said she did not know what her plan would cost, but last year, the state paid $ 434 per child for busing, a rough total of $ 156 million. NEW JERSEY DAILY BRIEFING"
New Jersey Turnpike Authority agrees to pay $8.5 million to settle 1993 lawsuit over failure of housing project; suit had been filed by development company Home Technology Inc whose project foundered while it waited to find out what part of its property would be condemned to make way for road (New Jersey Daily Briefing) (S) ,"The New Jersey Turnpike Authority agreed yesterday to pay $ 8.5 million to settle a 1993 lawsuit over the failure of a housing project. The suit had been filed by a development company whose project foundered while it waited to find out what part of its property would be condemned to make way for a road. The developer, Home Technology Inc., which is bankrupt, knew that a link between the Turnpike and Route 1 would slice through the 318-acre site in South Brunswick where it planned to build a housing project for the elderly, said Robert M. Schwartz, a lawyer for the company's principal creditor, Meridian Bank. But without final plans in place, the project was stalled and its permits expired, Mr. Schwartz said."
Plans to build $22 million minor league baseball stadium in Newark's Ironbound section have been delayed after environmental tests on site revealed possible contamination (New Jersey Daily Briefing) (S) ,"Plans to build a $ 22 million minor league baseball stadium in Newark's Ironbound section have been delayed after environmental tests on the site revealed possible contamination. The City Council yesterday postponed a vote on an $ 11 million issue for its share of the construction cost, a day after the Essex County Board of Freeholders put off its vote on an $ 11 million bond issue. More soil tests have been commissioned. The uncertainty about the stadium also endangers the construction of a new county jail, agreed to by Newark's Mayor, Sharpe James, only on the condition that the stadium be built. But yesterday Mr. James's spokeswoman, Pamela Goldstein, said that the Mayor remained confident that both projects would go through. NEW JERSEY DAILY BRIEFING"
"Cesar Alvarez arrested, Upper Montclair, NJ, on carjacking charges (New Jersey Daily Briefing) (S) ","Police Chief Thomas J. Russo said the carjacker, Cesar Alvarez of Nutley, got into the 1994 Honda after its owner, Neil Doshi of Montclair, got out to make a phone call yesterday afternoon. Mr. Doshi, 17, tried to get in through the passenger window as Mr. Alvarez drove off, Chief Russo said. Several blocks later, when Mr. Alvarez struck a station wagon, Mr. Doshi was knocked into the street with shoulder injuries and cuts on his head, the Chief said. Alvarez, 25, then hit a parked car and drove off until he was arrested at the dead end, the Chief said."
"Itzhak Perlman will be cooking with some famous chefs at dinner in Great Neck, NY, at home of Dr Zvia Ginor to benefit Umbrella Organization of Associations for the Disabled in Israel (Chronicle column) (S) ","'' It takes chutzpah for me to associate with great chefs,'' ITZHAK PERLMAN declared yesterday.' Nevertheless, he added,'' I am into the chutzpah business.''That is why he will be found cooking this evening alongside such virtuosos of the kitchen as DANIEL BOULUD of Restaurant Daniel, GRAY KUNZ of Lespinasse, ERIC RIPERT of Le Bernardin and JEAN-LOUIS PALLADIN, formerly of Jean-Louis at the Watergate in Washington, who is to open a restaurant in New York. Perlman seemed to have only the vaguest notion of his assignment, French seasonal truffle salad.' ' I am an eclectic cooker.''Though he has studied Chinese cuisine with the renowned Virginia Lee, Mr. Perlman said,''"
"Graca Machel, widow of Samora Machel, President of Mozambique who was killed in plane crash in 1986, says she is in love with South Africa's Pres Nelson Mandela, but does not plan to marry him (Chronicle column) (S) ","For years, the romance between NELSON MANDELA, the President of South Africa, and GRACA MACHEL, the widow of Samora Machel, the President of Mozambique who was killed in a plane crash in 1986, has been the subject of speculation. I will always be the wife of Samora Machel. I like being called Mrs. Machel. It's the only way I can keep my husband alive.''However, Mrs. Machel, the former Minister of Education and Culture in Mozambique, did confirm that she was in love with Mr. Mandela, 78."
Metro Matters column discusses how riding subway is lesson in learning what makes up 'melting pot' of New York City's residents (M) ,"SITTING in that rather ordinary subway car, sharing the same space somewhere between Bergen Street and Times Square, was a random assortment of people who demonstrated the remarkable breadth of New York, why it is what it is. The Book of Silent Prayer,'' reading comforting words-- the prayer for peace, the prayer for the lonely.'' Every Living Thing'' by James Herriot, the veterinarian from Yorkshire who wrote heartwarming books about his life as a country vet. GIL, he shyly revealed, is a 33-year-old emigre from Ixtapalapa, Mexico, who came to New York City about two years ago."
