abstract,summary
Results at Pilot Pen International Tennis Tournament noted (S) ,"The Australian called the victory one of the biggest of his career as he held off a frustrated Courier with big serves and solid groundstrokes. I have not had a win like this in a long time. The good thing is that I'm winning matches.''Also today, second-seeded Richard Krajicek of the Netherlands needed three sets to get by unseeded Patrick Rafter of Australia, 6- 4, 5- 7, 7- 5.It was the third meeting between Rafter and the Wimbledon champion, and the first time Rafter had won a set from Krajicek. No. 6 No. 10 Lionel Roux of France scored his second straight victory over a seeded player, knocking No. 9 Stefan Edberg out of the RCA Championships, 6- 3, 6- 4, today."
"Article describes scene in hotel room in San Diego, where Republican Presidential nominee Bob Dole and family watched wife Elizabeth deliver speech before National Convention, and casting of final 31 votes by Kansas delegation to give him nomination; photo (M) ","Sitting on a couch in his hotel suite on Wednesday night with his family, his running mate and three dozen friends, the former Senator was glued to his television set. For Mr. Dole, the roll-call was mesmerizing. When Nevada claimed to be'' the No. 1 producer of gold and silver in the United States,'' Mr. Dole looked momentarily puzzled, as if he were running through a mental check-lists of metal-producing states. Rhode Island came on, Mr. Dole said,'' said Mr. Dole, his eyes bulging, clearly aghast at the thought of being on live television that long. At Washington, Mr. Dole said,''"
Scholars and political speech writers agree statements by Republican speakers at National Convention in San Diego contained enough truth to meet standards of what is fair in political oratory (M) ,"Molinari's description of the effects of the Clinton tax bill and Mr. Dole's proposal to repeal it was not precisely accurate. Ms. Molinari's point was that some retirees had their taxes raised by Mr. Clinton and that Mr. Dole would lower them. In the same vein, one speaker after another, including Mr. Dole, has accused Mr. Clinton of sponsoring the biggest tax increase in American history. These are the facts: The Clinton legislation in 1993 raised taxes by $ 241 billion over five years. In 1982, a bill that was sponsored by Mr. Dole and signed by President Reagan raised taxes by $ 215 billion. But in 1993 dollars, the 1982 tax increase was worth $ 286 billion."
"In 1992 when law enforcement officials announced arrest of man they called 'the key person' in citing racial unrest in Crown Heights, Brooklyn, in 1991, they placed Raymond Wesley into custody in connection with murder of Hadisic student Yankel Rosenbaum; evidence that Wesley was man identified from television footage did not materialize and he was released; Federal investigators have now arrested Charles Price, man they say is one on television tape (M) ","Federal prosecutors have now described Mr. Price as that'' bald black man'' seen in the videotapes. The prosecutors must now try to prove that Mr. Price, a sometime laborer, was responsible for urging a group of young black men at President Street and Utica Avenue to attack Jews. The child's death sent hundreds of black demonstrators to the streets, where Mr. Rosenbaum was killed three hours later."
"Elizabeth Dole, celebrated by Republicans for politically deft and commanding performance in speech at National Convention in San Diego, is again center of attention at luncheon with young Republicans, where husband co-opts her style by abandoning microphone and mingling with audience; photo (M) ","By all rights, today was Mr. Dole's day. When Mrs. Dole turned up this morning to address a convention hall full of young Republicans, she was greeted by shrieks of admiration, shouting' You're beautiful!'' Dole's smile never left her face.'' wow, what a lovely compliment!''Republican aides could barely contain their satisfaction at Mrs. Dole's performance the night before. Dole, again today, displayed her preference not to speak about herself. To the young Republicans this morning, her subject was her husband.''Now Bob Dole, as President, I guarantee you, will balance the budget,'' she said.'' Dole's ease at public performance was on display again today, much as it was Wednesday night.' she instructed her audience of young Republicans."
"Family and friends of Nathaniel Levi Gaines Jr, unarmed Yonkers man who prosecutors say was shot in back by New York City Transit Officer Paolo Colecchia in Bronx subway station, say they remain mystified at why he was killed (M) ","The family and friends of Nathaniel Levi Gaines Jr., the 25-year-old Yonkers man who prosecutors say was shot in the back by a New York City police officer, said that more than a month after his death, they are still mystified as to why he was killed. Mayor Rudolph W. Guiliani, who has often been quick to defend police officers involved in violent incidents, attended Mr. Gaines's funeral. ' It's upsetting the crooked things police are getting away with.''Her sister, Linda Hayford, remembered Mr. Gaines as exceptionally well mannered. Gaines's stepmother, Mary, recalled that her stepson was once pulled over by a Yonkers police officer for driving without a license. Gaines's room remains as he left it, she said."
"Jack Kemp delivers speech at Republican National Convention in San Diego accepting Republican Vice Presidential nomination; lambasts Democrats as elitists who prefer big government and lack faith in people; portrays Democratic Party as protector of establishment and status quo, and Republicans under Dole as party of change; photo (M) ","Mr. Dole has endorsed the elimination of affirmative action programs and called for restricting Government subsidies to illegal immigrants. Every step of the way.''His speech was, over all, shorter and less soaring than Mr. Dole's. Mr. Kemp is seen as the better speaker, and aides said they were making certain that Mr. Kemp did not overshadow Mr. Dole tonight. Kemp demonstrated with his speech one reason he was chosen by Mr. Dole, asserting, as Mr. Dole would later, that the Republican Party is more inclusive and moderate than it is reputed to be. Kemp, carrying out one of the dominant arguments of the evening, drew cheers as he reviewed the specifics of Mr. Dole's call for tax cuts."
Critic's Notebook column examines television coverage of Republican National Convention in San Diego (M) ,"' If I had a real story, I'd let you know,'' Sam Donaldson of ABC News said from the convention floor. Like the Olympics, these Republican Summer Games are geared to female viewers whom party officials believe are susceptible to the party's effort to build a compassionate image, with Gen. Colin L. Powell, plus the G.O.P. Women's All-Stars ( Elizabeth Hanford Dole, Representative Susan Molinari of Staten Island, Gov. Christine Todd Whitman of New Jersey and Senators Kay Bailey Hutchison of Texas and Nancy ABC, NBC, and CBS blew off Mr. Dole's nominating roll-call that featured the usual fatuous, self-interested travelogue blather from each state's delegation."
"Aides to Republican Presidential nominee Bob Dole privately concede speechwriter Mark Helprin, who was working on Dole's acceptance speech, quit in huff after Dole rejected last four paragraphs and brought in new team to rewrite them; photo (M) ","He has been working on the Republican nominee's acceptance speech, clearly the most consequential address of Mr. Dole's long political career, since April. When Mr. Helprin left San Diego, reportedly on Tuesday, Mr. Dole and his aides were still tinkering with the text. Publicly, Mr. Dole's aides have said that Mr. Helprin left San Diego because his work on the speech was finished. Helprin returned repeated phone calls only after Mr. Dole had finished delivering his speech. The way Mr. Dole has recounted the April meeting, Mr. Helprin told him,'' You ought to leave the Senate.'' And after delivering it, Mr. Dole credited Mr. Helprin as the source of his newly found lyricism. The speech Mr. Dole delivered tonight exhibited many of Mr. Helprin's telltale touches."
Caryn James reviews biographical film of Republican Presidential nominee Bob Dole produced by Republican Party and shown at National Convention in San Diego (S) ,"Bob Dole said at the start of his acceptance speech, referring to the little biographical film that was meant to introduce him. Well, there you have the essence of Mr. Dole's Hollywood problem. The campaign film was certainly full of wholesome values. A near-perfect symbol of this made-for-television convention, the Dole film had high production values, warm and fuzzy stories, and a tired air of deja vu. As he spoke, with the camera in extreme close-up on his face, the film showed black-and-white photographs of his parents. Where the Ronald Reagan film shown on Monday was glossy and nostalgic, looking like a combination of Life Magazine photographs and a vitamin commercial, the Dole film was no-frills, designed to look strong and simple as a reflection of the candidate's character."
"Analysis: great imponderable is whether Bob Dole, in speech at Republican National Convention accepting party's Presidential nomination, converted enough voters to give himself real chance in November; at minimum, he used largest audience of his life to give much fuller account of what makes him tick than ever before; photos (M) ","In that sense, it was a unity speech. It was a candid speech, neither apologizing for nor ducking Mr. Dole's age ( 73 ) or his lack of political glamour.'' Good Presidents and good candidates do n't run from the truth,'' the nominee said at one point. But the speech was free of rancor. But that, of course, was before tonight's convention-topping speech. Mr. Dole now has about 11 weeks of tomorrows to make that come true in the Presidential politics of 1996.THE REPUBLICANS:"
"Shore Regional High School, New Jersey high school that last year was accused of discriminating against female athletes, has reached settlement with Federal Department of Education to give girls' sports as much attention, support and money as boys sports (M) ","A New Jersey high school that last year was accused of discriminating against female athletes has reached a settlement with the Federal Department of Education to give girls' sports as much attention, support and money as boys' sports. The school also agreed to make the salaries of the coaches of girls' and boys' sports equitable. Instead, the school voluntarily agreed to address the office's concerns. Just last year, her organization brought lawsuits against four Nebraska school districts. But, one case at a time, she said, schools are beginning to wake up.'' In financially strapped New York City schools, some of the issues brought up in New Jersey do not apply.'' For Shore Regional High School, the problem was ignorance,"
Harlem teen-agers Damon Freeman and Walter Ward are arrested in double rape and robbery at swimming pool in Marcus Garvey Park (S) ,"Two Harlem teen-agers were arrested yesterday in a double rape and robbery at a swimming pool in Marcus Garvey Park last week, the police said. The two, Damon Freeman, 16, of 23 West 119th Street, and Walter Ward, 17, of 50 West 119th Street, were charged with rape and robbery, the police said. The police said the two raped at gunpoint a young woman and a teen-age girl at the pool at East 124th Street and Fifth Avenue. The women, accompanied by two male companions, had sneaked into the pool shortly before dawn on Aug. 9, the police said. The two then robbed all four people and sexually abused, raped and sodomized the females while holding the males at gunpoint, the police said."
"New Jersey Gov Christine Todd Whitman, who has gained wide recognition within Republican Party, was one of stars of Republican National Convention in San Diego; was particularly effective symbol of moderate Republican woman, whom convention organizers tried hard to reach; photo (M) ","She was on national television every night during the Republican National Convention, appearing at the rostrum as both convention co- chairwoman and prime-time speaker. Christine Todd Whitman of New Jersey, who attended Republican conventions as a child, wandering around, gawking at dignitaries, was a star of this show herself. The nation's only female Governor, she was a particularly effective symbol here of the moderate Republican woman, whom convention organizers tried hard to reach. The Making of a National Political Player'' ( Birch Lane Press ).'' For instance, after talking tough about the possibility of staging a convention floor fight on abortion, she was one of the first to retreat, even as anti-abortion forces were winning the battle over the party's platform language on the issue."
Fierce competition between television networks covering Republican National Convention in San Diego described; graphs (M) ,"Dole had just finished her speechifying stroll through the Republican National Convention, and Ms. Shriver had snagged the supposedly unavailable Mrs. Dole beneath the podium, where convention planners forbade correspondents to tread. This convention is more tightly scripted than any before, and it appears almost seamlessly on CNN and the other networks. On Wednesday night in the CNN control room-- a trailer outside the convention hall-- Mr. Furnad consoled himself during Ms. Shriver's coup by recalling a special segment CNN planned for the evening.''I want to see Heartland!'' he shouted, referring to a CNN segment in which uncommitted voters would critique the convention.'' CNN seems to have few doubts that it should be covering the conventions so thoroughly. The producers constantly guard against manipulation by convention planners."
American Civil Liberties Union of New Jersey urges Princeton University to reverse its ban on discussion of political campaigns on its computer system (New Jersey Daily Briefing) (S) ,"The American Civil Liberties Union of New Jersey urged Princeton University yesterday to reverse its ban on discussion of political campaigns on its computer system.'' Especially in an election year, you do n't want to censor students' ability to communicate and obtain information on political issues,'' said Ann Beeson, a lawyer with the A.C.L.U.Last month, the university promised to discipline anyone who used its computers for'' any participation in, or intervention in'' a political campaign. Justin Harmon, a Princeton spokesman, said the school feared that political activity might threaten its tax-exempt status. Mr. Harmon said that the order was being interpreted more broadly than intended and that the university would issue a narrower rule. NEW JERSEY DAILY BRIEFING"
"Farmers in Ohio may nourish their fields with sludge from New Jersey's largest sewage treatment plant, Ohio's Environmental Protection Agency rules (New Jersey Daily Briefing) (S) ","Farmers in Ohio may nourish their fields with sludge from New Jersey's largest sewage treatment plant, Ohio's Environmental Protection Agency ruled yesterday. The agency granted a permit to Wheelabrator Clean Water Systems of Illinois to truck 50,000 tons of sterilized sludge a year from the Passaic Valley Sewerage Commission plant in Newark to Ohio for use as fertilizer. Until now, the plant has sent the waste of 1.3 million residents of Bergen, Essex, Hudson and Passaic counties to landfills in Texas, Illinois and Ohio. NEW JERSEY DAILY BRIEFING"
"Mauricio Aceves, man on trial for attempted murder who jumped bail on last day of his case is found hiding under pile of laundry in an apartment in Jamaica, Queens; he has been convicted, Hacksensack, of stabbing Gabriella Rojas Sanchez (New Jersey Daily Briefing) (S) ","A man on trial for attempted murder who jumped bail on the last day of his case was found yesterday hiding under a pile of laundry in an apartment in Jamaica, Queens, officials said. The fugitive, Mauricio Aceves, was tracked down by a pair of professional bounty hunters for the company that issued his $ 150,000 bail bond. In his absence, a Superior Court jury in Hackensack had convicted him Wednesday of repeatedly stabbing Gabriella Rojas Sanchez in June 1994 along the Garden State Parkway in Paramus, said James P. Kimball, an assistant Bergen County prosecutor. Mr. Aceves, 26, an illegal immigrant from Mexico, faces up to 25 years in prison at his September sentencing. NEW JERSEY DAILY BRIEFING"
"Fugitive New Jersey businessman Roger C Day Jr, being held in an Italian jail, is indicted on Federal charges that he bribed Defense Department officials to win contracts worth about $400,000 to supply tools to military depot (New Jersey Daily Briefing) (S) ","A fugitive New Jersey businessman being held in an Italian jail was indicted yesterday on Federal charges that he bribed Defense Department officials to win contracts worth about $ 400,000. Roger C. Day Jr. of Wantage is fighting extradition from Italy. Federal prosecutors say Mr. Day and his wife, Christine, gave the bribes from 1990 to 1995 to win contracts to supply tools to a military depot. Mrs. Day pleaded guilty to passport fraud in May and has agreed to testify against her husband, United States Attorney Scott Christie said. NEW JERSEY DAILY BRIEFING"
"New Jersey is offering $5,000 reward for information leading to the arrest of whoever shot a bald eagle that was found in Cumberland County (New Jersey Daily Briefing) (S) ","The state is offering a $ 5,000 reward for information leading to the arrest of whoever shot a bald eagle that was found on Saturday in Cumberland County. The eagle, an 11-year-old male, was found wounded by a road in Greenwich Township and died the next day. The eagles are endangered in New Jersey; the bird was one of 56 imported from Canada in the 1980's to revive the state's nearly extinct population, which stood at 13 nesting pairs at last count. Killing an endangered species carries penalties of up to $ 25,000.NEW JERSEY DAILY BRIEFING"
Parties in lawsuit over pay-per-view broadcasts receive an unusual decision from Judge Nicholas H Politan of Federal District Court; entire four-page decision rejecting bar owners request to dismiss charges of showing boxing match illegally was in rhymes (New Jersey Daily Briefing) (S) ,"The parties in a lawsuit over pay-per-view broadcasts received an unusual decision yesterday from Judge Nicholas H. Politan of Federal District Court: It rhymed. All four pages of it. Judge Politan's ruling rejected a request by Passaic County bar owners to dismiss charges of illegally showing a boxing match. The bar owners cited the refusal by an investigator, Jimmie Mesis, to turn over tapes from his inquiry. The judge rejected that claim in cadences that appeared to have been influenced by the eminent jurist Dr. Seuss. His ruling ended:'' That Mesis shall testify, the court does not doubt/ And the truth, by the jury, shall be fully made out./The jury will know if there's something to hide;/ Accordingly, motion for sanctions denied.''ANDY NEWMANNEW JERSEY DAILY BRIEFING"
"Bob Dole accepts Republican Party's Presidential nomination in speech at National Convention in San Diego, in which he urged Americans to embrace him as fighter by principle and most optimistic man in America; vows to return nation's enduring values and to lead diverse and inclusive Republican Party; mocks Clinton Administration, raising doubts about President's character and accusing him of running continuous four-year campaign for re-election; sarcastically describes Clinton as trying to be good Republican, and cites 'crystal clear' differences with him on range of issues; ridicules Hillary Rodham Clinton's book, It Takes A Village, which deals with raising of children; says he has right temperament to be President, despite reputation as legislative mechanic, and that gracious compensations of age has given him maturity to lead; depicts himself as driven not by ambition but by devotion to people; outlines economic and social agenda, vowing to put America back on course; Jack Kemp delivers speech accepting Vice Presidential nomination; photo (M) ","In another striking departure, the ordinarily oblique Mr. Dole repeatedly referred to himself in the first person. On some issues, Mr. Dole and Mr. Kemp steered clear of their party's strongly worded platform, like the plank on immigration, which calls for restrictions on Government benefits for legal immigrants.'' We should not have here a single illegal immigrant,'' Mr. Dole said. Without mentioning the First Lady by name, Mr. Dole ridiculed Hillary Rodham Clinton's book,'' He also took on Mr. Clinton on a panoply of issues.'' The first draft was by Mr. Helprin, the novelist who wrote Mr. Dole's well-received speech when he announced on May 14 that he was resigning the Senate."
Roundup of baseball results; photo (M) ,"He ran his road record to 9- 2 and his career mark against the A's to 10- 2. McGwire, who leads the major leagues with 42 home runs, is expected to play both games of today's doubleheader. Nomo ( 12- 9 ) gave up Ron Gant's 200th career home run in the first inning, but allowed only three more hits and one other run. Nomo, who began the game batting.140, had two singles and drove in a run. Jones later got his first major league hit and run batted in. He batted.302 in 105 games with 22 home runs and 85 r.b.i...."
Gordon Foreman letter comments on Aug 14 Education Page article on disappearance of footnotes from works of nonfiction (S) ,"To the Editor: Footnotes may be disappearing ( Education page, Aug. 14 ), but as on-line publication on the Internet becomes the rule, they are being replaced by'' hot links.'' As a child, on many occasions I spent hours at a stretch lost in the encyclopedia, going from one topic to another as fancy took me. Now I find that hot links offer the same time-absorbing fascination. As scholars attempt to reach a wider audience, the Internet is becoming the medium of choice for publication in most cases, and hot links are filling the role of footnotes far better than footnotes ever did. GORDON FOREMANLos Alamos, N.M., Aug. 14, 1996"
Bruce Joshua Miller letter comments on Aug 14 Education Page article on disappearance of footnotes from serious works of nonfiction (S) ,"When on rare occasion I hear a marketing manager or an editor say that a particular book will have few footnotes or no footnotes, as if this were a plus, I bite my tongue. For the last 20 or 30 years footnotes have been placed in the back of the book, not at the bottom of each page. It is silly to think that a book will find a wider audience because it has no footnotes, bibliography or index. The footnote may refer to an obscure and crumbling parchment, to a television broadcast or to a book, but whatever the source of information, the reader has a right to know."
Dr Charles A Derrow letter disputes Bob Herbert's Aug 9 Op-Ed article on managed care (S) ,"This was a routine general surgical procedure. Patients who undergo routine general surgical procedures are almost always discharged on the day they eat their first normal meal successfully and are no longer dependent upon skilled nursing care or intravenous support. Concurrent utilization review is a more efficient and humane way of managing this than retrospective review. I have practiced general internal medicine and geriatric medicine for 19 years. Although traditional fee-for-service medicine has dominated my practice, I have found it no less intrusive than to do what passes for managed care in Columbus, Ohio. Inappropriate utilization management exists in greater number in fee-for-service medicine, where the incentives are to provide more services than necessary. Managed care provides the most hospitable environment in which physicians can do their best work."
Sheldon Weinhaus letter disputes Bob Herbert's Aug 9 Op-Ed article on managed care; drawing (S) ,"Through interpretations of Federal legislation, health maintenance organizations and insurance companies have been allowed deliberately to delay approval of lifesaving medical procedures until after severe deterioration had taken place in the patient's life. Two cases that quickly come to mind are Kuhl v. Lincoln National Health Plan of Kansas City in the Eighth Circuit ( delay in approval of coronary bypass ), and Cannon v. Group Health Service of Oklahoma in the 10th Circuit ( delay in approval of high-dose chemotherapy for breast cancer).In each case the patient died without getting the necessary treatment because the insurer delayed approval. Under Federal legislation the patient's deterioration and the ensuing death assures that the health maintenance organization would never have to pay for this treatment even if it turns out to be covered."
Dr Joseph R Barrie letter lauds Bob Herbert's Aug 9 Op-Ed article on managed care (S) ,"Unless the public and the news media persist in noting these outrages perpetrated by the insurance companies, they will surely worsen. I participated in a similar exercise involving the Harvard Community Health Plan. The utilization review nurse could n't understand why I had not discharged a 7-year-old boy within 36 hours of his surgery for appendicitis. you think things are bad now, wait till the ultimate insurance scam, capitation, takes wider hold. The insurance companies then will be risk-free, as all risks will be taken by physicians and hospitals. Withholding care will be the only way physicians and hospitals will survive, while the insurance companies will make more than ever from our labors. Rush to Demonize Managed Health Care"
Dr Michael F Montijo letter disputes Bob Herbert's Aug 9 Op-Ed column on managed care (S) ,"Herbert ignores the fact that all the parties involved in the case he writes about, involving a woman admitted to a Long Island hospital for a hysterectomy-- the doctor, the patient and the hospital-- were told one month before the surgery that a three-day, two-night hospital stay had been approved. Furthermore, if there had been complications or abnormalities after the surgery indicating a longer hospital stay was warranted, we would have routinely approved it. Herbert refers to our concurrent review program as a way to make sure patients do n't get too much care. This notion belies the fact that it is in our best interest not to discharge a person from the hospital before he or she is ready to go home."
Former tennis player Ivan Lendl to compete in Czech Open Golf Tournament (S) ,"When he was younger, IVAN LENDL once dismissed golf as a'' pseudosport for retired folks.'' Now the former tennis star is a 2-handicap golfer, and yesterday he was a wild-card entry in the Czech Open, a European PGA event. He began with a spectacular birdie-- which turned out to be his last. He double-bogeyed the third, lost his composure and finished with an 82, 11 over par.'' Lendl, who left Czechoslovakia in 1985 and became an American citizen in 1992, returned to his homeland as part of a deal with Chemapol, a Czech petrochemical company that is sponsoring the tournament. ANDREW COLTART and DEAN ROBERTSON of Scotland, JAMIE SPENCE of England and EMANUELE CANONICA of Italy shot 67's and shared the early lead. ( AP)SPORTS PEOPLE: GOLF"
United States goalkeeper Kasey Keller moves up to England's Premier League when Leicester City acquires his contract from second division Millwall for $1.39 million (S) ,"The United States goalkeeper KASEY KELLER moved up to England's Premier League yesterday when Leicester City acquired his contract from second division Millwall for $ 1.39 million. Keller, a backup on the United States team at the 1990 World Cup and the starter for this year's Olympic team, will become the first American goalkeeper in England's top division when Leicester opens the season against Sunderland tomorrow. Keller, a 27-year-old from the Seattle area, had been Millwall's No. 1 goalkeeper in the first division for the past four seasons. ( AP)SPORTS PEOPLE: SOCCER"
"Former Dallas Cowboys defensive player Harvey Martin pleads no contest to felony cocaine possession in exchange for probation, a fine and participation in drug treatment program (S) ","The former Dallas Cowboys defensive star HARVEY MARTIN pleaded no contest yesterday to felony cocaine possession in exchange for probation, a fine and participation in a drug treatment program. Martin, 45, will pay a $ 1,000 fine and spend nine months in drug rehab while serving seven years' deferred probation, said SUSAN JOHNSON, the court clerk. The deferred status means that if Martin avoids new offenses during the sentence, his record will be cleared of the drug charge. On Tuesday, he was arrested at his Dallas apartment after a nightlong argument with his girlfriend-37-year-old DEBBIE CLARK, the police said. After Martin's arrest, a judge ordered him to undergo a psychological evaluation for making suicide threats while in custody. Martin claims he does n't remember making such threats. ( AP)SPORTS PEOPLE: FOOTBALL"
Former basketball player Kenny Walker is given seven-day jail sentence on domestic violence charge (S) ,"A judge in Lexington, Ky., gave the former Knick KENNY WALKER a seven-day jail sentence, but agreed to allow him to serve the time when he returns from playing professionally in Japan. He will begin serving the sentence April 4, 1997, after returning from a stint with the basketball team of Isuzu Motors Ltd., said his lawyer, WILLIAM RAMBICURE.Walker was charged with fourth-degree assault Jan. 2 after his wife, ROSILAND, told the Lexington, Ky., police that her husband choked her and threatened her. Walker denied the allegations, but pleaded guilty Jan. 5 to menacing, a lesser charge that means causing fear of physical injury. He agreed to undergo counseling on the condition that the charge would be dropped after he finished."
"Julio Machado, former major league pitcher, is convicted of murder, Venezuela, and sentenced to 12 years in prison (S) ","An appeal by the 31-year-old reliever's lawyers this week was rejected by the Supreme Court in Caracas, which upheld a lower court's conviction in the December 1991 killing of 23-year-old Edicta Vasquez. The police said she was shot in the head by Machado following a late-night accident between his car and a car in which Vasquez was a passenger. The accident occurred in Barquisimeto, 185 miles southwest of Caracas. Machado said he fired the shots in self-defense to scare off the occupants of the other car, because he thought they might have been robbers."
"Bandleader Peter Duchin, who has played for every President since John F Kennedy, will lead band at 50th birthday party for Pres Clinton at Waldorf Astoria on Aug 18 (Chronicle) (S) ","PETER DUCHIN has played for every President since John F. Kennedy, so it will be no surprise to see him leading the band on Sunday at a party to celebrate President Clinton's 50th birthday at the Waldorf-Astoria. The dinner, for 700 guests, will follow a gala show at Radio City Music Hall, at which Tony Bennett, Aretha Franklin, Kenny Rogers and Jon Bon Jovi, among others, will entertain. Both events, as well as a reception at the Sheraton New York, are fund-raisers for Democratic candidates. Duchin, who was raised by W. Averell Harriman, the Democratic Governor of New York, and his wife, Marie, said,'' I am nonpartisan in my playing, if not in my voting."
Alan Truscott Bridge column; diagrammed deal (M) ,"But it has never thought of barring betting on opening leads, and some of the Vugraph commentators took advantage of this oversight at the conclusion of the Spingold Knockout Team Championship final played on Sunday in Miami Beach. With both major suits unbid, Jeff Meckstroth, West for the Nickell team, had hit on the crucial spade lead. Sitting West was Richard Schwartz, the captain of the opposing team, and the commentators predicted a heart lead. That cut the Nickell lead to 6, and on the next deal Schwartz gained 4. The lead was down to 2. On the final deal Meckstroth brought home an optimistic game, and his team won by 13, for its fourth straight Spingold title."
Dennis Dalrymple letter on New York City's eviction of squatters from three city-owned tenements ,"To the Editor: Let's see if I have this straight regarding the eviction by New York City of squatters from three city-owned tenements ( news article, Aug. 14 ): The city has rendered homeless nearly 100 people from three abandoned buildings that the squatters had rehabilitated so that the city can rehabilitate the buildings again, at taxpayer expense, to house another set of people. Go figure. DENNIS DALRYMPLENew York, Aug. 14, 1996"
Robert N Matuozzi letter comments on tragedy of burned ruins of Bosnia's National Library (Aug 12 article) ,"To the Editor: Your account of the burned ruins of Bosnia's National Library ( Sarajevo Journal, Aug. 12 ) points to a lasting consequence of war: the irretrievable destruction of cultural artifacts and distinctive architectural monuments. The destruction of libraries as a feature of warfare has occurred throughout Western history. In his war with Pompey in 47 B.C., Julius Caesar inadvertently burned a large number of books from the Alexandrian Library. Their destruction means the potential loss of information and the loss of those qualities that constitute part of their material and cultural value. Digitizing and duplicating archival materials can not replace the unique qualities of original documents. The project to restore Bosnian materials is a laudable effort to make the National Library of Bosnia a vital working resource for researchers."
"Letter from Bradford R Keeler, pres, Assn on American Indian Affairs, comments on issues involved in adopting Indian children&#xFFFD; ","The law applies only when a child is a member of an Indian tribe or is the child of a member and eligible for membership. If the law applies, the tribe may intervene in the state court proceeding. If the case remains in state court, the tribe may seek to apply the placement preferences in the law ( extended family, tribal members and other Indian families, in that order ), but the state court may place a child outside the preferences if it finds good cause to do so. The Indian Child Welfare Act was enacted in response to a tragedy. The act formalized the authority of tribes in the child welfare process in order to protect Indian children and provided procedural protections to families to prevent arbitrary removals and placements of Indian children."
"Adobe Theater Co presents Possible Worlds at 46 Walker Street, TriBeCa; photo of Kathryn Langwell and Arthur Aulisi; Wilborn Hampton review (M) ","Steven Capone's sets are resourceful, creating a police station, a scientific lab and a couple of crime scenes in literally a corner of the stage. For the assorted restaurants, bedrooms, bars, offices and beaches where the rest of the action takes place, a large oval screen above a bare stage sets the scenes with photographs ( a picture of a menu indicates a diner; a martini, a bar; an unmade bed, postcoital introspection).''Possible Worlds'' continues at 46 Walker Street, between Broadway and Church Street, in TriBeCa."
"Caryn James reviews HBO movie Gotti, based on rise and fall of Mafia don John Gotti; photo of Anthony Quinn and Armand Assante, in title role (M) ","So Sammy ( the Bull ) Gravano jumps in.'' Gotti coldbloodedly kills another mob member without the permission of the boss, Carlo Gambino, which means that Gotti should be whacked right back. That crime was planned by John Gotti as his ultimate grab for power. And the modestly entertaining'' Gotti'' never becomes more surprising than that. Armand Assante ( John Gotti ), Anthony Quinn ( Neil Dellacroce ), William Forsythe ( Sammy Gravano ), Richard S. Sarafian ( Paul Castellano ), Vincent Pastore ( Angelo Ruggiero ), Raymond Serra ( Frank Locasio ), Robert Miranda ( Frank De Cicco ), Frank Vincent ( Robert Di Bernardo ), Marc Lawrence ( Carlo Gambino ), Al Waxman ( Bruce Cutler ) and Frank Pelligrino ( Carmine Russo).TELEVISION REVIEW"
"Rage Against the Machine and Jesus Lizard, rock bands, share bill at Roseland; Jon Pareles review (M) ","In Rage Against the Machine's stage setup, a Che Guevara banner hung on one amplifier, an inverted American flag on another. One of Tom Morello's guitars read,'' Arm the Homeless.'' Rage Against the Machine has yoked together hard rock and hip-hop as insurrectionary noise. In'' Bulls on Parade,'' about weapons spending, his guitar sounded like a hip-hop disk jockey scratching records. Its singer, David Yow, updates Iggy Pop's rude athleticism and John Lydon's discordant vocals, singing about unseemly desires, resentments and torments. As Mr. Yow repeatedly dived into the audience, the band knocked out assorted riffs: punk, hard rock, dissonant funk and hints of surf guitar, with clearly delineated verses and choruses."
"National Flute Assn holds 24th annual convention, Marriott Marquis Hotel, NYC; celebrated flutist James Galway comments; photo (M) ","That was the reason James Galway gave for attending the National Flute Association's 24th annual convention. There are people who have just started playing, and there are amateur flutists who make their livings in other fields, but who love to play the flute. Ask a flutist why so many high-end flute makers are based near Boston and you learn that the American flute business began with the Haynes Company, founded in Boston in 1888, when silver and silversmiths were in good supply there. Yesterday, I heard that a flute maker that has about 40 percent of the market for flutes under $ 5,000 makes 68,000 flutes a year. The flute is the most popular of the orchestral instruments.''Why is that?''I think it's a sensual thing,'' she said.''"
"Russell Baker humorous comment on Republican National Convention, and Ted Koppel's walkout on ground convention did not merit coverage as news event, holding it was more like infomercial (M) ","What kind of convention? Nevertheless, Sanderson insisted, there was a Republican Convention in progress. Homer, when not reciting'' The Odyssey'' or'' The Iliad,'' drone on about pursuing the Greek dream?''That talk about the American dream,'' said Sanderson,'' is the Republican National Convention, and Ted Koppel has bolted.''Sanderson is not one of our younger journalists, but his memory is short. Where was he in 1948 when Strom Thurmond walked out of the Democratic Convention, formed the Dixiecrat Party and ran against Truman and Dewey?Koppel's walkout thrilled me, filled me with fantastic dreams never dreamt before. It was the American dream. I dreamed of Koppel's producing a Koppelcrat Party."
